item_id,name,level,type,nom_de_lobjet,Serveur,Actualisation,Lot [1],Lot [10],Lot [100],Craft,Gain,last_updated_fr
424,Fibre criminelle,66,Étoffe,Fibre criminelle,Hell Mina,Il y'a 3 heures,431,4000,17755,,-,2024-04-23 09:38:56
428,Sauge,20,Plante,Sauge,Hell Mina,Il y'a 3 heures,79,794,7486,,-,2024-04-23 09:38:56
421,Ortie,1,Plante,Ortie,Hell Mina,Il y'a 3 heures,440,226,870,,-,2024-04-23 09:38:56
430,Os Invisible du Chafer Invisible,23,Os,Os Invisible du Chafer Invisible,Hell Mina,Il y'a 3 heures,639,6988,63221,,-,2024-04-23 09:38:56
445,Manganèse,80,Minerai,Manganèse,Hell Mina,Il y'a 3 heures,770,7497,54498,,-,2024-04-23 09:38:56
422,Graine de Lin,1,Graine,Graine de Lin,Hell Mina,Il y'a 3 heures,195,2399,7800,,-,2024-04-23 09:38:56
434,Écorce d'Abraknyde,44,Écorce,Écorce d'Abraknyde,Hell Mina,Il y'a 3 heures,249,1297,6982,,-,2024-04-23 09:38:56
446,Bauxite,140,Minerai,Bauxite,Hell Mina,Il y'a 3 heures,450,2787,22220,,-,2024-04-23 09:38:56
436,Bâton en Racine d'Abraknyde,30,Bâton,Bâton en Racine d'Abraknyde,Hell Mina,Il y'a 3 heures,18000,-,-,1358,+ 16 642,2024-04-23 09:38:56
425,Chanvre,140,Céréale,Chanvre,Hell Mina,Il y'a 3 heures,499,4296,39980,,-,2024-04-23 09:38:56
438,Queue du Mulou,96,Queue,Queue du Mulou,Hell Mina,Il y'a 3 heures,121,1658,28995,,-,2024-04-23 09:38:56
449,Bois d'Ébène,140,Bois,Bois d'Ébène,Hell Mina,Il y'a 3 heures,242,1997,7499,,-,2024-04-23 09:38:56
420,Ficelle en Lin,1,Ressources diverses,Ficelle en Lin,Hell Mina,Il y'a 3 heures,45,738,9990,83,-38,2024-04-23 09:38:56
435,Racine d'Abraknyde,44,Racine,Racine d'Abraknyde,Hell Mina,Il y'a 3 heures,59,580,4794,,-,2024-04-23 09:38:56
442,Bronze,40,Minerai,Bronze,Hell Mina,Il y'a 3 heures,153,1483,14800,,-,2024-04-23 09:38:56
447,Charbon,65,Minerai,Charbon,Hell Mina,Il y'a 3 heures,390,8296,37988,,-,2024-04-23 09:38:56
439,Canine de Mergranlou,96,Os,Canine de Mergranlou,Hell Mina,Il y'a 3 heures,98,2983,27883,,-,2024-04-23 09:38:56
437,Bourgeon d'Abraknyde,44,Bourgeon,Bourgeon d'Abraknyde,Hell Mina,Il y'a 3 heures,19,95,688,,-,2024-04-23 09:38:56
443,Kobalte,60,Minerai,Kobalte,Hell Mina,Il y'a 3 heures,70,736,7489,,-,2024-04-23 09:38:56
431,Pierre du Craqueleur,61,Pierre brute,Pierre du Craqueleur,Hell Mina,Il y'a 3 heures,108,936,4997,,-,2024-04-23 09:38:56
444,Étain,100,Minerai,Étain,Hell Mina,Il y'a 3 heures,747,7746,71962,,-,2024-04-23 09:38:56
426,Fibre de Chanvre,176,Étoffe,Fibre de Chanvre,Hell Mina,Il y'a 3 heures,171,1188,22967,,-,2024-04-23 09:38:56
440,Griffe de Muloubard,96,Ressources diverses,Griffe de Muloubard,Hell Mina,Il y'a 3 heures,157,2385,6881,,-,2024-04-23 09:38:56
423,Lin,80,Céréale,Lin,Hell Mina,Il y'a 3 heures,299,1997,6966,,-,2024-04-23 09:38:56
467,Rubis,50,Pierre précieuse,Rubis,Hell Mina,Il y'a 3 heures,2176,19911,153993,1070,+ 1 106,2024-04-23 09:38:56
468,Pain d'Incarnam,1,Pain,Pain d'Incarnam,Hell Mina,Il y'a 3 heures,13,150,1998,476,-463,2024-04-23 09:38:56
472,Bois de Charme,160,Bois,Bois de Charme,Hell Mina,Il y'a 3 heures,418,1598,15446,,-,2024-04-23 09:38:56
479,Ivoire,33,Os,Ivoire,Hell Mina,Il y'a 3 heures,70,836,8599,,-,2024-04-23 09:38:56
462,Arc en Racine d'Abraknyde,25,Arc,Arc en Racine d'Abraknyde,Hell Mina,Il y'a 3 heures,6497,89999,-,3268,+ 3 229,2024-04-23 09:38:56
458,Amulette du Chafer,19,Amulette,Amulette du Chafer,Hell Mina,Il y'a 3 heures,900,-,-,1953,-1 053,2024-04-23 09:38:56
473,Bois de Châtaignier,20,Bois,Bois de Châtaignier,Hell Mina,Il y'a 3 heures,12,126,1171,,-,2024-04-23 09:38:56
460,Bois de Chêne,60,Bois,Bois de Chêne,Hell Mina,Il y'a 3 heures,174,1198,9990,,-,2024-04-23 09:38:56
470,Bois d'Orme,180,Bois,Bois d'Orme,Hell Mina,Il y'a 3 heures,768,7552,59994,,-,2024-04-23 09:38:56
476,Bois de Noyer,40,Bois,Bois de Noyer,Hell Mina,Il y'a 3 heures,70,978,3473,,-,2024-04-23 09:38:56
469,Baguette en Racine d'Abraknyde,33,Baguette,Baguette en Racine d'Abraknyde,Hell Mina,Il y'a 3 heures,26998,-,-,17069,+ 9 929,2024-04-23 09:38:56
474,Bois de Merisier,120,Bois,Bois de Merisier,Hell Mina,Il y'a 3 heures,140,1968,17894,,-,2024-04-23 09:38:56
463,Ambre,44,Pierre précieuse,Ambre,Hell Mina,Il y'a 3 heures,39,426,2926,,-,2024-04-23 09:38:56
465,Cristal,40,Pierre précieuse,Cristal,Hell Mina,Il y'a 3 heures,3950,27780,249999,1337,+ 2 613,2024-04-23 09:38:56
477,Sang de Dragon Cochon,100,Liquide,Sang de Dragon Cochon,Hell Mina,Il y'a 3 heures,841,7997,78888,,-,2024-04-23 09:38:56
450,Pierre de Granit,26,Pierre brute,Pierre de Granit,Hell Mina,Il y'a 3 heures,64,1793,19989,,-,2024-04-23 09:38:56
464,Ambre d'Abraknyde,44,Pierre précieuse,Ambre d'Abraknyde,Hell Mina,Il y'a 3 heures,599,1551,12997,,-,2024-04-23 09:38:56
466,Saphir,30,Pierre précieuse,Saphir,Hell Mina,Il y'a 3 heures,2340,13698,132998,4444,-2 104,2024-04-23 09:38:56
455,Marteau de l'Aurore,26,Marteau,Marteau de l'Aurore,Hell Mina,Il y'a 3 heures,8398,-,-,4036,+ 4 362,2024-04-23 09:38:56
456,Tueuse de Chênes,33,Hache,Tueuse de Chênes,Hell Mina,Il y'a 3 heures,12999,-,-,2646,+ 10 353,2024-04-23 09:38:56
461,Bois d'If,100,Bois,Bois d'If,Hell Mina,Il y'a 3 heures,143,8469,80497,,-,2024-04-23 09:38:56
471,Bois d'Érable,80,Bois,Bois d'Érable,Hell Mina,Il y'a 3 heures,168,997,9195,,-,2024-04-23 09:38:56
485,Slip en cuir du Chafer Lancier,46,Vêtement,Slip en cuir du Chafer Lancier,Hell Mina,Il y'a 3 heures,196,2996,39984,,-,2024-04-23 09:38:56
502,Trancheuse d'If,17,Hache,Trancheuse d'If,Hell Mina,Il y'a 3 heures,1000,-,-,1276,-276,2024-04-23 09:38:56
484,Pelle Teuze,31,Pelle,Pelle Teuze,Hell Mina,Il y'a 3 heures,6000,-,-,859,+ 5 141,2024-04-23 09:38:56
487,Cuir du Dragon Cochon,100,Cuir,Cuir du Dragon Cochon,Hell Mina,Il y'a 3 heures,1399,16462,154440,,-,2024-04-23 09:38:56
480,Minerai Étrange,56,Minerai,Minerai Étrange,Hell Mina,Il y'a 3 heures,820,5884,55550,,-,2024-04-23 09:38:56
486,Cuir de Gargrouille,36,Cuir,Cuir de Gargrouille,Hell Mina,Il y'a 3 heures,89,1999,39998,,-,2024-04-23 09:38:56
501,Sève d'Abraknyde Retravaillée,30,Ressources diverses,Sève d'Abraknyde Retravaillée,Hell Mina,Il y'a 3 heures,2180,21799,-,,-,2024-04-23 09:38:56
532,Seigle,100,Céréale,Seigle,Hell Mina,Il y'a 3 heures,459,1130,11260,,-,2024-04-23 09:38:56
533,Avoine,40,Céréale,Avoine,Hell Mina,Il y'a 3 heures,15,126,1110,,-,2024-04-23 09:38:56
537,Pomme de Terre,1,Légume,Pomme de Terre,Hell Mina,Il y'a 3 heures,949,6457,69983,,-,2024-04-23 09:38:56
520,Borodinski,130,Pain,Borodinski,Hell Mina,Il y'a 3 heures,291,2998,38418,968,-677,2024-04-23 09:38:56
515,Boulgourde des Clairières,62,Hache,Boulgourde des Clairières,Hell Mina,Il y'a 3 heures,30499,-,-,21564,+ 8 935,2024-04-23 09:38:56
536,Pain aux Flocons d'Avoine,40,Pain,Pain aux Flocons d'Avoine,Hell Mina,Il y'a 3 heures,169,1997,21974,1176,-1 007,2024-04-23 09:38:56
528,Carasau,20,Pain,Carasau,Hell Mina,Il y'a 3 heures,50,899,8987,81,-31,2024-04-23 09:38:56
527,Mantou,150,Pain,Mantou,Hell Mina,Il y'a 3 heures,450,4389,45989,2544,-2 094,2024-04-23 09:38:56
538,Pommes de Terre épluchées,1,Légume,Pommes de Terre épluchées,Hell Mina,Il y'a 3 heures,715,7795,69000,697,+ 18,2024-04-23 09:38:56
521,Michette,10,Pain,Michette,Hell Mina,Il y'a 3 heures,8,78,-,595,-587,2024-04-23 09:38:56
526,Pain aux Céréales,120,Pain,Pain aux Céréales,Hell Mina,Il y'a 3 heures,973,9399,94988,918,+ 55,2024-04-23 09:38:56
539,Pain de Seigle,100,Pain,Pain de Seigle,Hell Mina,Il y'a 3 heures,599,9399,89991,783,-184,2024-04-23 09:38:56
522,Biscotte,80,Pain,Biscotte,Hell Mina,Il y'a 3 heures,977,9494,58974,554,+ 423,2024-04-23 09:38:56
519,Poudre de Perlinpainpain,1,Poudre,Poudre de Perlinpainpain,Hell Mina,Il y'a 3 heures,473,898,7887,,-,2024-04-23 09:38:56
524,Fougasse,30,Pain,Fougasse,Hell Mina,Il y'a 3 heures,20,270,3443,98,-78,2024-04-23 09:38:56
545,Pierre de Cristal,30,Pierre brute,Pierre de Cristal,Hell Mina,Il y'a 3 heures,210,2688,25956,,-,2024-04-23 09:38:56
547,Pierre de Rubis,30,Pierre brute,Pierre de Rubis,Hell Mina,Il y'a 3 heures,185,2480,25681,,-,2024-04-23 09:38:56
544,Pierre d'Émeraude,30,Pierre brute,Pierre d'Émeraude,Hell Mina,Il y'a 3 heures,50,394,6416,,-,2024-04-23 09:38:56
546,Pierre de Saphir,30,Pierre brute,Pierre de Saphir,Hell Mina,Il y'a 3 heures,799,14788,199997,,-,2024-04-23 09:38:56
548,Potion de Rappel,10,Potion de téléportation,Potion de Rappel,Hell Mina,Il y'a 3 heures,333,1720,17308,356,-23,2024-04-23 09:38:56
543,Pierre de Diamant,30,Pierre brute,Pierre de Diamant,Hell Mina,Il y'a 3 heures,652,7960,75995,,-,2024-04-23 09:38:56
593,Orchidée Freyesque,80,Fleur,Orchidée Freyesque,Hell Mina,Il y'a 3 heures,70,418,3642,,-,2024-04-23 09:38:56
580,Potion Ghetto Raide,50,Potion,Potion Ghetto Raide,Hell Mina,Il y'a 3 heures,90,779,-,87,+ 3,2024-04-23 09:38:56
592,Corde d'Ivan Nowé,36,Arc,Corde d'Ivan Nowé,Hell Mina,Il y'a 3 heures,8000,-,-,5113,+ 2 887,2024-04-23 09:38:56
594,Edelweiss,100,Fleur,Edelweiss,Hell Mina,Il y'a 3 heures,469,1763,8789,,-,2024-04-23 09:38:56
598,Greuvette,10,Poisson,Greuvette,Hell Mina,Il y'a 3 heures,24,114,1128,,-,2024-04-23 09:38:56
597,Filet de capture de Dragodinde,60,Filet de capture,Filet de capture de Dragodinde,Hell Mina,Il y'a 3 heures,4842,35000,295797,6963,-2 121,2024-04-23 09:38:56
610,Amulette en Crabe,24,Amulette,Amulette en Crabe,Hell Mina,Il y'a 3 heures,5800,-,-,3776,+ 2 024,2024-04-23 09:38:56
617,Amulette du Pirate,41,Amulette,Amulette du Pirate,Hell Mina,Il y'a 3 heures,11000,-,-,10258,+ 742,2024-04-23 09:38:56
629,Chapeau Pointu,21,Chapeau,Chapeau Pointu,Hell Mina,Il y'a 3 heures,3300,-,-,367,+ 2 933,2024-04-23 09:38:56
603,Poisson-Chaton,40,Poisson,Poisson-Chaton,Hell Mina,Il y'a 3 heures,107,40,181,,-,2024-04-23 09:38:56
620,Découpeuse de Kralamoure,61,Épée,Découpeuse de Kralamoure,Hell Mina,Il y'a 3 heures,25000,-,-,19290,+ 5 710,2024-04-23 09:38:56
616,Amulette du Marin,22,Amulette,Amulette du Marin,Hell Mina,Il y'a 3 heures,9000,-,-,4249,+ 4 751,2024-04-23 09:38:56
600,Kralamoure,90,Poisson,Kralamoure,Hell Mina,Il y'a 3 heures,60,1497,5880,,-,2024-04-23 09:38:56
602,Requin Marteau-Faucille,150,Poisson,Requin Marteau-Faucille,Hell Mina,Il y'a 3 heures,299,1597,14994,,-,2024-04-23 09:38:56
619,Bâton du Maître des Bouftous,85,Bâton,Bâton du Maître des Bouftous,Hell Mina,Il y'a 3 heures,49000,-,-,32749,+ 16 251,2024-04-23 09:38:56
653,Étoffe d'Écurouille,26,Étoffe,Étoffe d'Écurouille,Hell Mina,Il y'a 3 heures,770,11396,101490,,-,2024-04-23 09:38:56
646,Poils de Black Tiwabbit,46,Poil,Poils de Black Tiwabbit,Hell Mina,Il y'a 3 heures,295,4187,47653,,-,2024-04-23 09:38:56
648,Aile de Bourdard,56,Aile,Aile de Bourdard,Hell Mina,Il y'a 3 heures,158,1570,12992,,-,2024-04-23 09:38:56
657,Bâton du Maître des Tofus,56,Bâton,Bâton du Maître des Tofus,Hell Mina,Il y'a 3 heures,38000,-,-,8082,+ 29 918,2024-04-23 09:38:56
649,Poils de Wo Wabbit,56,Poil,Poils de Wo Wabbit,Hell Mina,Il y'a 3 heures,290,2989,24167,,-,2024-04-23 09:38:56
654,Étoffe du Wabbit,48,Étoffe,Étoffe du Wabbit,Hell Mina,Il y'a 3 heures,28,345,5892,,-,2024-04-23 09:38:56
641,Coton Ancestral,18,Ressources diverses,Coton Ancestral,Hell Mina,Il y'a 3 heures,739,9493,87661,,-,2024-04-23 09:38:56
650,Duvet de Bourdard,56,Poil,Duvet de Bourdard,Hell Mina,Il y'a 3 heures,2899,41695,776997,,-,2024-04-23 09:38:56
658,Bâton du Maître des Tabis,34,Bâton,Bâton du Maître des Tabis,Hell Mina,Il y'a 3 heures,6900,-,-,3330,+ 3 570,2024-04-23 09:38:56
652,Étoffe du Sanglier,24,Étoffe,Étoffe du Sanglier,Hell Mina,Il y'a 3 heures,68,966,9997,,-,2024-04-23 09:38:56
643,Fil de Soie,18,Ressources diverses,Fil de Soie,Hell Mina,Il y'a 3 heures,55,392,3020,,-,2024-04-23 09:38:56
638,Amulette du Pêcheur de Somoon,35,Amulette,Amulette du Pêcheur de Somoon,Hell Mina,Il y'a 3 heures,300,-,-,1352,-1 052,2024-04-23 09:38:56
642,Cocon de Ver à Soie,36,Ressources diverses,Cocon de Ver à Soie,Hell Mina,Il y'a 3 heures,5697,63998,629900,,-,2024-04-23 09:38:56
651,Étoffe du Mulou,96,Étoffe,Étoffe du Mulou,Hell Mina,Il y'a 3 heures,218,2894,33991,,-,2024-04-23 09:38:56
639,Amulette des Abîmes,47,Amulette,Amulette des Abîmes,Hell Mina,Il y'a 3 heures,39999,-,-,11068,+ 28 931,2024-04-23 09:38:56
683,Petit Parchemin de Force,1,Parchemin de caractéristique,Petit Parchemin de Force,Hell Mina,Il y'a 3 heures,2701,26998,270001,,-,2024-04-23 09:38:56
686,Petit Parchemin d'Intelligence,1,Parchemin de caractéristique,Petit Parchemin d'Intelligence,Hell Mina,Il y'a 3 heures,2700,26998,270003,,-,2024-04-23 09:38:56
674,Fendeuse de Merisier,32,Hache,Fendeuse de Merisier,Hell Mina,Il y'a 3 heures,8399,-,-,9609,-1 210,2024-04-23 09:38:56
679,Parchemin Blanc,1,Parchemin d'expérience,Parchemin Blanc,Hell Mina,Il y'a 3 heures,398,4998,67994,,-,2024-04-23 09:38:56
684,Parchemin de Kolizétons,1,Parchemin de caractéristique,Parchemin de Kolizétons,Hell Mina,Il y'a 3 heures,399992,4077982,42222222,,-,2024-04-23 09:38:56
675,Trancheuse de Noyer,21,Hache,Trancheuse de Noyer,Hell Mina,Il y'a 3 heures,2000,-,-,1658,+ 342,2024-04-23 09:38:56
678,Parchemin d'Ivoire,25,Parchemin d'expérience,Parchemin d'Ivoire,Hell Mina,Il y'a 3 heures,2396,27994,296000,,-,2024-04-23 09:38:56
680,Parchemin Doré,50,Parchemin d'expérience,Parchemin Doré,Hell Mina,Il y'a 3 heures,4999,52466,549351,,-,2024-04-23 09:38:56
673,Mangeuse de Châtaignier,8,Hache,Mangeuse de Châtaignier,Hell Mina,Il y'a 3 heures,249,-,-,250,-1,2024-04-23 09:38:56
676,Mangeuse d'Érable,25,Hache,Mangeuse d'Érable,Hell Mina,Il y'a 3 heures,3500,-,-,1576,+ 1 924,2024-04-23 09:38:56
717,Parchemin de Sculpteur de baguettes,1,Parchemin d'expérience,Parchemin de Sculpteur de baguettes,Hell Mina,Il y'a 3 heures,17000,199900,2199900,,-,2024-04-23 09:38:56
707,Minotokorno,33,Chapeau,Minotokorno,Hell Mina,Il y'a 3 heures,36999,-,-,5928,+ 31 071,2024-04-23 09:38:56
700,Pandawa,7,Chapeau,Pandawa,Hell Mina,Il y'a 3 heures,1799999,-,-,,-,2024-04-23 09:38:56
697,Makroute,6,Chapeau,Makroute,Hell Mina,Il y'a 3 heures,44999999,-,-,,-,2024-04-23 09:38:56
702,Kritter,30,Chapeau,Kritter,Hell Mina,Il y'a 3 heures,800,5000,100000,1451,-651,2024-04-23 09:38:56
719,Parchemin de Libération,1,Parchemin de sortilège,Parchemin de Libération,Hell Mina,Il y'a 3 heures,50000,548998,-,,-,2024-04-23 09:38:56
708,Houde,30,Chapeau,Houde,Hell Mina,Il y'a 3 heures,4696,-,-,3331,+ 1 365,2024-04-23 09:38:56
716,Parchemin de Sculpteur de bâtons,1,Parchemin d'expérience,Parchemin de Sculpteur de bâtons,Hell Mina,Il y'a 3 heures,14979,219000,-,,-,2024-04-23 09:38:56
694,Dofus Pourpre,110,Dofus,Dofus Pourpre,Hell Mina,Il y'a 3 heures,2599998,-,-,,-,2024-04-23 09:38:56
701,Le Oiram,22,Chapeau,Le Oiram,Hell Mina,Il y'a 3 heures,8399,-,-,3704,+ 4 695,2024-04-23 09:38:56
696,La Coiffe du Ploukosse,20,Chapeau,La Coiffe du Ploukosse,Hell Mina,Il y'a 3 heures,1499,-,-,3006,-1 507,2024-04-23 09:38:56
695,Parchemin de Bûcheron,1,Parchemin d'expérience,Parchemin de Bûcheron,Hell Mina,Il y'a 3 heures,21998,215998,2312105,,-,2024-04-23 09:38:56
715,Parchemin de Sculpteur,1,Parchemin d'expérience,Parchemin de Sculpteur,Hell Mina,Il y'a 3 heures,15434,169982,1600000,,-,2024-04-23 09:38:56
706,Crystal O'Boul,24,Chapeau,Crystal O'Boul,Hell Mina,Il y'a 3 heures,150000,-,-,55999,+ 94 001,2024-04-23 09:38:56
703,Dora,36,Chapeau,Dora,Hell Mina,Il y'a 3 heures,1499,-,-,2021,-522,2024-04-23 09:38:56
714,Parchemin de Forgeur de dagues,1,Parchemin d'expérience,Parchemin de Forgeur de dagues,Hell Mina,Il y'a 3 heures,12799,199998,-,,-,2024-04-23 09:38:56
710,Korko Klako,17,Chapeau,Korko Klako,Hell Mina,Il y'a 3 heures,1389,-,-,2154,-765,2024-04-23 09:38:56
698,Choipo Podlard,33,Chapeau,Choipo Podlard,Hell Mina,Il y'a 3 heures,38000,-,-,17029,+ 20 971,2024-04-23 09:38:56
705,Masque Tromatisant,47,Chapeau,Masque Tromatisant,Hell Mina,Il y'a 3 heures,15799,-,-,7739,+ 8 060,2024-04-23 09:38:56
704,Dantgoule,36,Chapeau,Dantgoule,Hell Mina,Il y'a 3 heures,1390,-,-,1508,-118,2024-04-23 09:38:56
711,Jouik Krampe,26,Chapeau,Jouik Krampe,Hell Mina,Il y'a 3 heures,3199,-,-,1084,+ 2 115,2024-04-23 09:38:56
709,Lorko Kasko,37,Chapeau,Lorko Kasko,Hell Mina,Il y'a 3 heures,1888,-,-,2054,-166,2024-04-23 09:38:56
712,Gulliver,32,Chapeau,Gulliver,Hell Mina,Il y'a 3 heures,7000,-,-,3006,+ 3 994,2024-04-23 09:38:56
692,Pain Consistant,70,Pain,Pain Consistant,Hell Mina,Il y'a 3 heures,128,1217,14565,194,-66,2024-04-23 09:38:56
718,Parchemin de la Flamèche,30,Parchemin de sortilège,Parchemin de la Flamèche,Hell Mina,Il y'a 3 heures,296999,3222221,29999999,,-,2024-04-23 09:38:56
713,Parchemin de Forgeron,1,Parchemin d'expérience,Parchemin de Forgeron,Hell Mina,Il y'a 3 heures,11000,119898,1189900,,-,2024-04-23 09:38:56
733,Bottes de Ragalde,49,Bottes,Bottes de Ragalde,Hell Mina,Il y'a 3 heures,14900,-,-,12253,+ 2 647,2024-04-23 09:38:56
744,Cape de Bowisse,20,Cape,Cape de Bowisse,Hell Mina,Il y'a 3 heures,188,4000,-,375,-187,2024-04-23 09:38:56
720,Parchemin du Foudroiement de Grunob,20,Parchemin de sortilège,Parchemin du Foudroiement de Grunob,Hell Mina,Il y'a 3 heures,392225,-,-,,-,2024-04-23 09:38:56
748,Magnésite,60,Alliage,Magnésite,Hell Mina,Il y'a 3 heures,4379,43833,476968,4220,+ 159,2024-04-23 09:38:56
739,Dofus Turquoise,160,Dofus,Dofus Turquoise,Hell Mina,Il y'a 3 heures,2094437,-,-,,-,2024-04-23 09:38:56
746,Ebonite,40,Alliage,Ebonite,Hell Mina,Il y'a 3 heures,4197,41989,427757,3480,+ 717,2024-04-23 09:38:56
737,Dofus Émeraude,100,Dofus,Dofus Émeraude,Hell Mina,Il y'a 3 heures,948997,-,-,,-,2024-04-23 09:38:56
749,Bakélélite,80,Alliage,Bakélélite,Hell Mina,Il y'a 3 heures,9994,76400,716992,9010,+ 984,2024-04-23 09:38:56
743,Brioche Dorée,190,Pain,Brioche Dorée,Hell Mina,Il y'a 3 heures,2400,13995,117995,3449,-1 049,2024-04-23 09:38:56
747,Aluminite,20,Alliage,Aluminite,Hell Mina,Il y'a 3 heures,1586,15545,148997,2000,-414,2024-04-23 09:38:56
742,Bâton Cornu,29,Bâton,Bâton Cornu,Hell Mina,Il y'a 3 heures,11900,-,-,4574,+ 7 326,2024-04-23 09:38:56
734,Ceinture de Sécurité,17,Ceinture,Ceinture de Sécurité,Hell Mina,Il y'a 3 heures,200,-,-,549,-349,2024-04-23 09:38:56
732,Alliance de Silimelle,26,Anneau,Alliance de Silimelle,Hell Mina,Il y'a 3 heures,4000,-,-,4882,-882,2024-04-23 09:38:56
721,Parchemin d'Invocation de l'Arakne,1,Parchemin de sortilège,Parchemin d'Invocation de l'Arakne,Hell Mina,Il y'a 3 heures,199996,-,-,,-,2024-04-23 09:38:56
772,Cape Edépée,22,Cape,Cape Edépée,Hell Mina,Il y'a 3 heures,1900,-,-,3536,-1 636,2024-04-23 09:38:56
756,Slip en Cuir Moulant du Garglyphe,36,Vêtement,Slip en Cuir Moulant du Garglyphe,Hell Mina,Il y'a 3 heures,107,1999,16874,,-,2024-04-23 09:38:56
750,Kouartz,100,Alliage,Kouartz,Hell Mina,Il y'a 3 heures,11777,117877,1099984,13535,-1 758,2024-04-23 09:38:56
777,Cape du Coq Hû,44,Cape,Cape du Coq Hû,Hell Mina,Il y'a 3 heures,34988,-,-,13705,+ 21 283,2024-04-23 09:38:56
775,Cape Abilité,17,Cape,Cape Abilité,Hell Mina,Il y'a 3 heures,1999,-,-,737,+ 1 262,2024-04-23 09:38:56
773,Cape Ellinie,14,Cape,Cape Ellinie,Hell Mina,Il y'a 3 heures,189,-,-,449,-260,2024-04-23 09:38:56
768,Camaïneux,4,Anneau,Camaïneux,Hell Mina,Il y'a 3 heures,209,-,-,467,-258,2024-04-23 09:38:56
776,Cape Sulcorpe,14,Cape,Cape Sulcorpe,Hell Mina,Il y'a 3 heures,12998,-,-,568,+ 12 430,2024-04-23 09:38:56
761,Poils de souris,1,Poil,Poils de souris,Hell Mina,Il y'a 3 heures,140,5465,69996,,-,2024-04-23 09:38:56
769,Einekeineux,5,Bottes,Einekeineux,Hell Mina,Il y'a 3 heures,93,-,-,432,-339,2024-04-23 09:38:56
765,Faux de Farle Ingalsse,13,Faux,Faux de Farle Ingalsse,Hell Mina,Il y'a 3 heures,5000,-,-,,-,2024-04-23 09:38:56
757,Gelée Bleutée,54,Gelée,Gelée Bleutée,Hell Mina,Il y'a 3 heures,171,1795,21979,,-,2024-04-23 09:38:56
758,Cape du Justicier,30,Cape,Cape du Justicier,Hell Mina,Il y'a 3 heures,31999,-,-,4748,+ 27 251,2024-04-23 09:38:56
752,Sang de Vampire,35,Liquide,Sang de Vampire,Hell Mina,Il y'a 3 heures,11,214,2323,,-,2024-04-23 09:38:56
754,Cape du Vampire,29,Cape,Cape du Vampire,Hell Mina,Il y'a 3 heures,1099,-,-,481,+ 618,2024-04-23 09:38:56
774,Cape Ulais,14,Cape,Cape Ulais,Hell Mina,Il y'a 3 heures,2000,-,-,1067,+ 933,2024-04-23 09:38:56
759,Cape du Poolay Chogrelotant,33,Cape,Cape du Poolay Chogrelotant,Hell Mina,Il y'a 3 heures,6000,-,-,2379,+ 3 621,2024-04-23 09:38:56
778,Cape de Mori Arty,6,Cape,Cape de Mori Arty,Hell Mina,Il y'a 3 heures,48997,-,-,,-,2024-04-23 09:38:56
767,Gantie Royal,6,Anneau,Gantie Royal,Hell Mina,Il y'a 3 heures,250,-,-,107,+ 143,2024-04-23 09:38:56
779,Cape Maj'Hic,34,Cape,Cape Maj'Hic,Hell Mina,Il y'a 3 heures,2500,-,-,2636,-136,2024-04-23 09:38:56
771,Mangeuse de Frêne,8,Hache,Mangeuse de Frêne,Hell Mina,Il y'a 3 heures,1980,-,-,475,+ 1 505,2024-04-23 09:38:56
766,Koliet Aclou,1,Amulette,Koliet Aclou,Hell Mina,Il y'a 3 heures,1800,9995,-,335,+ 1 465,2024-04-23 09:38:56
791,Abraknydi Vivitus,34,Bâton,Abraknydi Vivitus,Hell Mina,Il y'a 3 heures,7898,-,-,4313,+ 3 585,2024-04-23 09:38:56
797,Puissant Parchemin de Force,1,Parchemin de caractéristique,Puissant Parchemin de Force,Hell Mina,Il y'a 3 heures,19000,169997,1888109,,-,2024-04-23 09:38:56
781,Cape Itou Lascione,21,Cape,Cape Itou Lascione,Hell Mina,Il y'a 3 heures,9500,-,-,4896,+ 4 604,2024-04-23 09:38:56
804,Grand Parchemin de Sagesse,1,Parchemin de caractéristique,Grand Parchemin de Sagesse,Hell Mina,Il y'a 3 heures,27752,280999,-,,-,2024-04-23 09:38:56
796,Grand Parchemin de Force,1,Parchemin de caractéristique,Grand Parchemin de Force,Hell Mina,Il y'a 3 heures,18752,199880,1817178,,-,2024-04-23 09:38:56
807,Parchemin de Vitalité,1,Parchemin de caractéristique,Parchemin de Vitalité,Hell Mina,Il y'a 3 heures,9000,89999,999995,,-,2024-04-23 09:38:56
785,Anneau Fortifiant,10,Anneau,Anneau Fortifiant,Hell Mina,Il y'a 3 heures,10,-,-,84,-74,2024-04-23 09:38:56
795,Parchemin de Force,1,Parchemin de caractéristique,Parchemin de Force,Hell Mina,Il y'a 3 heures,11995,105665,1189980,,-,2024-04-23 09:38:56
806,Petit Parchemin de Vitalité,1,Parchemin de caractéristique,Petit Parchemin de Vitalité,Hell Mina,Il y'a 3 heures,2702,26944,270001,,-,2024-04-23 09:38:56
792,Muqueuse de Moumoule,46,Ressources diverses,Muqueuse de Moumoule,Hell Mina,Il y'a 3 heures,31,498,2724,,-,2024-04-23 09:38:56
808,Grand Parchemin de Vitalité,1,Parchemin de caractéristique,Grand Parchemin de Vitalité,Hell Mina,Il y'a 3 heures,24984,284980,3100000,,-,2024-04-23 09:38:56
