item_id,name,rune_weight,jet,coefficient,pdb,last_updated_fr,Actualisation,rune_last_update,price,runes_qty,focus_runes_qty,profitability,focus_profitability
247,Rune Age,1.0,13,1749,4.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,131,82.3,7.9,10781.3,1034.9
263,Rune Age,1.0,10,1937,2.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,131,42.6,3.0,5580.6,393.0
263,Rune Do Air,5.0,1,1937,1.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,1293,6.2,0.5,8016.6,646.5
272,Rune Fo,1.0,-10,1349,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,89,0.0,0.0,0.0,0.0
272,Rune Vi,0.2,50,1349,5.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,122,70.1,14.3,8552.2,1744.6
272,Rune Cha,1.0,8,1349,4.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,31,58.8,13.8,1822.8,427.8
272,Rune Age,1.0,8,1349,4.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,131,58.8,13.8,7702.8,1807.8
272,Rune Ine,1.0,-10,1349,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,75,0.0,0.0,0.0,0.0
272,Rune Cri,10.0,2,1349,9.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,1875,12.7,1.6,23812.5,3000.0
280,Rune Vi,0.2,8,198,1.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 08:50:00,122,2.4,2.3,292.8,280.6
280,Rune Cha,1.0,8,198,2.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 08:50:00,31,4.1,2.7,127.1,83.7
278,Rune Vi,0.2,18,100,1.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-14 12:25:00,122,1.6,2.8,195.2,341.6
278,Rune Age,1.0,8,100,2.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-14 12:25:00,131,2.3,3.1,301.3,406.1
298,Rune Cha,1.0,4,1252,1.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,31,14.8,1.8,458.8,55.8
298,Rune Fui,4.0,1,1252,1.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,414,3.7,0.4,1531.8,165.6
299,Rune Do Cri,5.0,2,31,4.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 06:00:00,1092,0.3,0.9,327.6,982.8
279,Rune Cha,1.0,6,114,1.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 07:02:00,31,1.7,1.4,52.7,43.4
296,Rune Sa,3.0,11,114,15.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 10:23:00,75,5.8,6.1,435.0,457.5
296,Rune Age,1.0,11,114,5.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 10:23:00,131,6.6,13.5,864.6,1768.5
296,Rune Ine,1.0,-9,114,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 10:23:00,75,0.0,0.0,0.0,0.0
273,Rune Fo,1.0,18,34,9.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 03:21:00,89,3.2,21.7,284.8,1931.3
273,Rune Ine,1.0,-20,34,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 03:21:00,75,0.0,0.0,0.0,0.0
273,Rune Po,51.0,1,34,24.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 03:21:00,8860,0.2,0.6,1772.0,5316.0
323,Rune Ga Pa,100.0,1,75,65.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:34:00,34893,0.5,0.7,17446.5,24425.1
323,Rune Ini,0.1,-350,75,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:34:00,106,0.0,0.0,0.0,0.0
270,Rune Fo,1.0,-40,107,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 02:01:00,89,0.0,0.0,0.0,0.0
270,Rune Vi,0.2,46,107,9.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 02:01:00,122,9.6,81.1,1171.2,9894.2
270,Rune Age,1.0,36,107,32.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 02:01:00,131,34.6,92.8,4532.6,12156.8
270,Rune Do,20.0,2,107,35.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 02:01:00,925,1.9,4.7,1757.5,4347.5
270,Rune Cri,10.0,4,107,35.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 02:01:00,1875,3.8,9.5,7125.0,17812.5
270,Rune Pui,2.0,18,107,32.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 02:01:00,46,17.3,46.4,795.8,2134.4
270,Rune Fui,4.0,2,107,8.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 02:01:00,414,2.1,20.1,869.4,8321.4
327,Rune Fo,1.0,18,72,5.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 01:28:00,89,3.8,6.8,338.2,605.2
327,Rune Fui,4.0,2,72,2.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 01:28:00,414,0.5,1.4,207.0,579.6
326,Rune Vi,0.2,13,50,2.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 10:18:00,122,1.1,17.6,134.2,2147.2
326,Rune Invo,30.0,2,50,30.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 10:18:00,2457,0.5,1.1,1228.5,2702.7
324,Rune Cha,1.0,6,44,1.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 08:51:00,31,0.8,1.8,24.8,55.8
328,Rune Age,1.0,20,21,6.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:11:00,131,1.3,9.6,170.3,1257.6
328,Rune Cri,10.0,2,21,6.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:11:00,1875,0.1,1.0,187.5,1875.0
325,Rune Age,1.0,6,2745,1.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,131,44.7,2.7,5855.7,353.7
325,Rune Do Air,5.0,2,2745,2.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,1293,11.3,0.6,14610.9,775.8
329,Rune Fo,1.0,-10,134,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 04:57:00,89,0.0,0.0,0.0,0.0
329,Rune Cha,1.0,18,134,8.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 04:57:00,31,11.1,22.0,344.1,682.0
329,Rune Age,1.0,18,134,8.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 04:57:00,131,11.1,22.0,1454.1,2882.0
329,Rune Ine,1.0,-10,134,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 04:57:00,75,0.0,0.0,0.0,0.0
329,Rune Cri,10.0,2,134,9.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 04:57:00,1875,1.2,2.2,2250.0,4125.0
329,Rune Do Eau,5.0,2,134,5.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 04:57:00,929,1.4,4.1,1300.6,3808.9
329,Rune Do Air,5.0,2,134,5.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 04:57:00,1293,1.4,4.1,1810.2,5301.3
333,Rune Fo,1.0,-20,1080,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,89,0.0,0.0,0.0,0.0
333,Rune Vi,0.2,26,1080,4.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,122,52.9,61.5,6453.8,7503.0
333,Rune Sa,3.0,26,1080,59.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,75,214.2,29.6,16065.0,2220.0
333,Rune Cha,1.0,18,1080,14.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,31,156.6,66.3,4854.6,2055.3
333,Rune Po,51.0,1,1080,39.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,8860,8.3,1.5,73538.0,13290.0
358,Rune Vi,0.2,26,2023,2.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,122,53.4,12.8,6514.8,1561.6
358,Rune Cha,1.0,-20,2023,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,31,0.0,0.0,0.0,0.0
358,Rune Age,1.0,18,2023,6.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,131,134.9,14.8,17671.9,1938.8
358,Rune Do Pou,5.0,8,2023,13.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,273,55.0,3.7,15015.0,1010.1
340,Rune Fo,1.0,8,121,2.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 01:35:00,89,3.0,3.2,267.0,284.8
340,Rune Vi,0.2,13,121,1.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 01:35:00,122,1.8,2.7,219.6,329.4
347,Rune Vi,0.2,36,234,5.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 11:43:00,122,12.4,16.6,1512.8,2025.2
347,Rune Cha,1.0,36,234,22.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 11:43:00,31,52.9,25.3,1639.9,784.3
347,Rune Ine,1.0,-10,234,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 11:43:00,75,0.0,0.0,0.0,0.0
334,Rune Age,1.0,13,123,4.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 08:58:00,131,6.0,8.4,786.0,1100.4
334,Rune Cri,10.0,2,123,7.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 08:58:00,1875,0.9,0.9,1687.5,1687.5
337,Rune Fo,1.0,18,41,6.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 10:09:00,89,2.6,7.6,231.4,676.4
337,Rune Do Terre,5.0,1,41,2.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 10:09:00,1246,0.2,1.1,249.2,1370.6
355,Rune Fo,1.0,13,132,3.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-14 12:24:00,89,4.4,6.2,391.6,551.8
355,Rune Cha,1.0,13,132,3.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-14 12:24:00,31,4.4,6.2,136.4,192.2
355,Rune Tac,4.0,2,132,2.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-14 12:24:00,775,0.8,1.4,620.0,1085.0
359,Rune Vi,0.2,18,200,2.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 02:06:00,122,5.1,15.1,622.2,1842.2
359,Rune Cha,1.0,13,200,6.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 02:06:00,31,13.3,17.1,412.3,530.1
359,Rune Do,20.0,2,200,18.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 02:06:00,925,1.8,1.2,1665.0,1110.0
332,Rune Po,51.0,1,1929,24.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,8860,9.1,0.5,80626.0,4430.0
354,Rune Fo,1.0,36,44,14.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 04:57:00,89,6.4,26.6,569.6,2367.4
354,Rune Sa,3.0,13,44,15.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 04:57:00,75,2.3,9.0,172.5,675.0
354,Rune Cha,1.0,-40,44,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 04:57:00,31,0.0,0.0,0.0,0.0
354,Rune Cri,10.0,2,44,8.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 04:57:00,1875,0.4,2.4,750.0,4500.0
354,Rune Fui,4.0,-8,44,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 04:57:00,414,0.0,0.0,0.0,0.0
342,Rune Fo,1.0,20,2350,6.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,89,150.4,9.6,13385.6,854.4
342,Rune Cri,10.0,2,2350,6.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,1875,15.0,1.0,28125.0,1875.0
320,Rune Vi,0.2,46,2257,6.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,122,147.2,26.1,17958.4,3184.2
320,Rune Age,1.0,46,2257,28.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,131,645.5,37.2,84560.5,4873.2
320,Rune Tac,4.0,4,2257,10.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,775,59.8,7.0,46345.0,5425.0
341,Rune Ga Pme,90.0,1,56,63.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 09:59:00,23950,0.4,0.7,9580.0,16765.0
336,Rune Vi,0.2,26,66,3.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-14 10:15:00,122,2.3,25.9,280.6,3159.8
336,Rune Sa,3.0,13,66,19.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-14 10:15:00,75,4.3,11.3,322.5,847.5
336,Rune Cri,10.0,5,66,25.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-14 10:15:00,1875,1.6,3.7,3000.0,6937.5
346,Rune Vi,0.2,18,74,1.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 11:09:00,122,1.4,4.8,170.8,585.6
346,Rune Cha,1.0,10,74,3.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 11:09:00,31,2.6,5.6,80.6,173.6
346,Rune Do Eau,5.0,1,74,2.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 11:09:00,929,0.3,1.0,278.7,929.0
331,Rune Vi,0.2,26,354,2.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 12:23:00,122,9.6,7.5,1171.2,915.0
331,Rune Cha,1.0,26,354,9.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 12:23:00,31,33.9,10.9,1050.9,337.9
356,Rune Fo,1.0,36,2285,15.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,89,356.0,18.1,31684.0,1610.9
356,Rune Vi,0.2,50,2285,5.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,122,115.4,12.8,14078.8,1561.6
356,Rune Age,1.0,-30,2285,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,131,0.0,0.0,0.0,0.0
335,Rune Fo,1.0,-30,52,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 08:32:00,89,0.0,0.0,0.0,0.0
335,Rune Vi,0.2,26,52,5.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 08:32:00,122,2.9,68.9,353.8,8405.8
335,Rune Cha,1.0,26,52,23.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 08:32:00,31,12.3,77.9,381.3,2414.9
335,Rune Cri,10.0,4,52,35.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 08:32:00,1875,1.9,8.4,3562.5,15750.0
335,Rune Po,51.0,1,52,45.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 08:32:00,8860,0.5,1.7,4430.0,15062.0
335,Rune Prospe,3.0,8,52,21.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 08:32:00,93,3.8,25.7,353.4,2390.1
357,Rune Vi,0.2,23,12,1.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 04:11:00,122,0.2,4.2,24.4,512.4
357,Rune Age,1.0,8,12,2.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 04:11:00,131,0.3,4.5,39.3,589.5
357,Rune Do Air,5.0,1,12,2.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 04:11:00,1293,0.0,0.8,0.0,1034.4
348,Rune Fo,1.0,-20,32,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 10:34:00,89,0.0,0.0,0.0,0.0
348,Rune Cha,1.0,18,32,15.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 10:34:00,31,4.9,56.9,151.9,1763.9
348,Rune Ga Pme,90.0,1,32,72.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 10:34:00,23950,0.3,0.9,7185.0,21555.0
348,Rune Prospe,3.0,4,32,10.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 10:34:00,93,1.1,18.2,102.3,1692.6
339,Rune Vi,0.2,36,34,3.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-12 12:49:00,122,1.3,14.2,158.6,1732.4
339,Rune Cha,1.0,26,34,11.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-12 12:49:00,31,3.9,18.0,120.9,558.0
339,Rune Ine,1.0,-30,34,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-12 12:49:00,75,0.0,0.0,0.0,0.0
339,Rune Cri,10.0,2,34,9.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-12 12:49:00,1875,0.3,1.7,562.5,3187.5
436,Rune Vi,0.2,26,2319,3.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,122,77.5,16.3,9455.0,1988.6
436,Rune Cha,1.0,23,2319,11.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,31,263.2,20.3,8159.2,629.3
436,Rune Cri,10.0,3,2319,14.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,1875,33.6,2.2,63000.0,4125.0
458,Rune Fo,1.0,8,1759,3.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,89,57.7,4.9,5135.3,436.1
458,Rune Cha,1.0,8,1759,3.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,31,57.7,4.9,1788.7,151.9
462,Rune Ga Pa,100.0,1,35,38.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 09:53:00,34893,0.1,0.4,3489.3,13957.2
462,Rune Ini,0.1,-100,35,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 09:53:00,106,0.0,0.0,0.0,0.0
462,Rune Fui,4.0,-15,35,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 09:53:00,414,0.0,0.0,0.0,0.0
462,Rune Tac,4.0,-15,35,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 09:53:00,775,0.0,0.0,0.0,0.0
469,Rune Fo,1.0,26,210,13.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:04:00,89,29.1,35.0,2589.9,3115.0
469,Rune Vi,0.2,26,210,3.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:04:00,122,7.5,29.8,915.0,3635.6
469,Rune Sa,3.0,18,210,27.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:04:00,75,19.4,14.0,1455.0,1050.0
469,Rune Cha,1.0,-20,210,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:04:00,31,0.0,0.0,0.0,0.0
469,Rune Age,1.0,-20,210,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:04:00,131,0.0,0.0,0.0,0.0
469,Rune Cri,10.0,2,210,10.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:04:00,1875,2.3,3.3,4312.5,6187.5
456,Rune Fo,1.0,30,85,15.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 12:09:00,89,13.5,23.8,1201.5,2118.2
456,Rune Vi,0.2,-10,85,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 12:09:00,122,0.0,15.9,0.0,1939.8
456,Rune Age,1.0,30,85,15.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 12:09:00,131,13.5,23.8,1768.5,3117.8
455,Rune Fo,1.0,18,106,8.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 08:57:00,89,8.5,18.3,756.5,1628.7
455,Rune Vi,0.2,36,106,3.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 08:57:00,122,4.0,16.2,488.0,1976.4
455,Rune Cha,1.0,18,106,8.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 08:57:00,31,8.5,18.3,263.5,567.3
455,Rune Age,1.0,-20,106,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 08:57:00,131,0.0,0.0,0.0,0.0
455,Rune Ine,1.0,-20,106,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 08:57:00,75,0.0,0.0,0.0,0.0
455,Rune Cri,10.0,2,106,8.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 08:57:00,1875,0.9,1.9,1687.5,3562.5
484,Rune Fo,1.0,26,39,13.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-11 07:04:00,89,5.1,19.8,453.9,1762.2
484,Rune Vi,0.2,23,39,3.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-11 07:04:00,122,1.2,14.8,146.4,1805.6
484,Rune Cri,10.0,2,39,10.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-11 07:04:00,1875,0.4,1.8,750.0,3375.0
515,Rune Vi,0.2,46,100,9.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-15 09:26:00,122,9.6,83.6,1171.2,10199.2
515,Rune Sa,3.0,18,100,51.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-15 09:26:00,75,17.1,34.8,1282.5,2610.0
515,Rune Po,51.0,1,100,48.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-15 09:26:00,8860,0.9,2.0,7974.0,17720.0
515,Rune Pui,2.0,13,100,25.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-15 09:26:00,46,12.6,45.7,579.6,2102.2
515,Rune Ré Terre,6.0,4,100,23.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-15 09:26:00,221,3.9,15.1,861.9,3337.1
502,Rune Ine,1.0,26,1943,7.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,75,148.3,7.6,11122.5,570.0
617,Rune Fo,1.0,30,153,19.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-20 04:04:00,89,29.8,33.9,2652.2,3017.1
617,Rune Vi,0.2,30,153,4.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-20 04:04:00,122,7.2,26.5,878.4,3233.0
617,Rune Cri,10.0,2,153,13.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-20 04:04:00,1875,2.0,3.1,3750.0,5812.5
617,Rune Fui,4.0,4,153,10.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-20 04:04:00,414,4.1,7.4,1697.4,3063.6
610,Rune Po,51.0,1,60,19.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 08:57:00,8860,0.2,0.4,1772.0,3544.0
629,Rune Vi,0.2,43,40,3.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 01:33:00,122,1.5,7.0,183.0,854.0
629,Rune Ini,0.1,176,40,6.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 01:33:00,106,2.6,8.4,275.6,890.4
616,Rune Vi,0.2,26,2406,2.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,122,65.3,7.5,7966.6,915.0
616,Rune Cha,1.0,26,2406,9.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,31,230.5,10.9,7145.5,337.9
620,Rune Fo,1.0,26,2138,24.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,89,530.0,80.7,47170.0,7182.3
620,Rune Ine,1.0,-10,2138,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,75,0.0,0.0,0.0,0.0
620,Rune Do,20.0,5,2138,92.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,925,98.9,5.7,91482.5,5272.5
620,Rune Cri,10.0,2,2138,19.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,1875,41.3,7.8,77437.5,14625.0
592,Rune Fo,1.0,18,1532,10.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,89,164.2,32.7,14613.8,2910.3
592,Rune Cha,1.0,18,1532,10.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,31,164.2,32.7,5090.2,1013.7
592,Rune Ine,1.0,18,1532,10.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,75,164.2,32.7,12315.0,2452.5
592,Rune Do,20.0,2,1532,22.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,925,17.3,1.9,16002.5,1757.5
640,Rune Age,1.0,36,185,25.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 11:37:00,131,47.8,56.9,6261.8,7453.9
640,Rune Po,51.0,1,185,36.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 11:37:00,8860,1.3,1.2,11518.0,10632.0
640,Rune Pui,2.0,18,185,25.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 11:37:00,46,23.9,28.4,1099.4,1306.4
640,Rune Fui,4.0,-10,185,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 11:37:00,414,0.0,0.0,0.0,0.0
639,Rune Sa,3.0,18,2415,39.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,75,314.5,23.6,23587.5,1770.0
639,Rune Cha,1.0,26,2415,19.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,31,466.8,61.0,14470.8,1891.0
639,Rune Cri,10.0,4,2415,29.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,1875,70.5,6.6,132187.5,12375.0
639,Rune Do Cri,5.0,4,2415,15.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,1092,72.9,11.8,79606.8,12885.6
619,Rune Fo,1.0,-50,93,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:03:00,89,0.0,0.0,0.0,0.0
619,Rune Age,1.0,46,93,59.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:03:00,131,55.5,167.5,7270.5,21942.5
619,Rune Do,20.0,2,93,52.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:03:00,925,2.4,8.2,2220.0,7585.0
619,Rune Cri,10.0,4,93,52.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:03:00,1875,4.8,16.4,9000.0,30750.0
619,Rune Pui,2.0,13,93,34.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:03:00,46,15.9,77.4,731.4,3560.4
619,Rune Invo,30.0,2,93,77.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:03:00,2457,2.4,5.9,5896.8,14496.3
658,Rune Vi,0.2,50,2176,6.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,122,132.7,21.4,16189.4,2610.8
658,Rune Pui,2.0,13,2176,14.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,46,155.1,12.7,7134.6,584.2
658,Rune Invo,30.0,1,2176,16.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:54:00,2457,11.8,0.9,28992.6,2211.3
