item_id,nom_objet,focus_rune_nom,prix,craft,rune_last_update,focus_rentabilite,total_profit_non_focus,craft_vs_focus_diff,craft_vs_prix_diff,craft_vs_total_profit_non_focus_diff,meilleur_renta_valeur,meilleur_renta,meilleur_renta_percent
953,Cape du Tofu Fou,Rune Ga Pme,10000.0,8860.0,2024-03-22 09:10:00,19160.0,7279.0,10300.0,1140.0,-1581.0,10300.0,craft_brisage_focus,116.25
2471,Geloture,Rune Cri,25000.0,14080.0,2024-04-11 05:17:00,13875.0,10372.4,-205.0,10920.0,-3707.6,10920.0,craft_revente,77.56
10562,Bottes des Bouftons Rouges,Rune Age,39999.0,14569.0,2024-03-19 12:02:00,5017.3,12993.5,-9551.7,25430.0,-1575.5,25430.0,craft_revente,174.55
6454,Abraton Sombre,Rune Age,50000.0,45221.0,2024-03-05 12:55:00,19374.9,257042.8,-25846.1,4779.0,211821.8,211821.8,craft_brisage,468.41
6722,Alliance de l'Homme Ours,Rune Do Feu,9999.0,5046.0,2024-04-15 10:06:00,1374.8,3541.8,-3671.2,4953.0,-1504.2,4953.0,craft_revente,98.16
11820,Pelle Vétik,Rune Do Air,748999.0,727591.0,2024-04-06 03:31:00,228990.3,586269.9,-498600.7,21408.0,-141321.1,21408.0,craft_revente,2.94
18008,Cape Indescriptible,Rune Do Air,740000.0,2642329.0,2024-04-01 06:12:00,278382.9,578172.7,-2363946.1,-1902329.0,-2064156.3,-1902329.0,non_rentable,-71.99
11710,Bottes du Tengu Givrefoux,Rune Ga Pme,500000.0,573250.0,2024-03-05 12:55:00,239500.0,1856709.3,-333750.0,-73250.0,1283459.3,1283459.3,craft_brisage,223.89
13648,Cape d'Aermyne,Rune Vi,1428000.0,992898.0,2024-04-02 07:28:00,127770.6,376553.1,-865127.4,435102.0,-616344.9,435102.0,craft_revente,43.82
11808,Collier de perles des îles,Rune Sa,331099.0,,2024-03-05 12:55:00,45.0,802.3,,,,,non_rentable,
6919,Anneau du Champ Champ,Rune Tac,385.0,453.0,2024-04-07 04:09:00,775.0,191.6,322.0,-68.0,-261.4,322.0,craft_brisage_focus,71.08
2589,Hachette Hévlalav,Rune Vi,990.0,798.0,2024-03-05 12:54:00,219.6,4611.9,-578.4,192.0,3813.9,3813.9,craft_brisage,477.93
1621,Bottes de Maîtrise,Rune Age,23000.0,7783.0,2024-03-05 12:54:00,1689.9,36606.2,-6093.1,15217.0,28823.2,28823.2,craft_brisage,370.34
12850,Caleçon Fourré du Glutin,Rune Po,89950.0,39130.0,2024-04-08 02:43:00,3544.0,6202.0,-35586.0,50820.0,-32928.0,50820.0,craft_revente,129.87
436,Bâton en Racine d'Abraknyde,Rune Cri,18000.0,1358.0,2024-03-05 12:54:00,4125.0,80614.2,2767.0,16642.0,79256.2,79256.2,craft_brisage,5836.24
7205,Bâton du Nidanwa,Rune Po,69999.0,34029.0,2024-03-17 10:11:00,18606.0,43139.6,-15423.0,35970.0,9110.6,35970.0,craft_revente,105.7
18595,Torquistik,Rune Ga Pa,2222000.0,2255100.0,2024-04-09 11:14:00,474544.8,925672.5,-1780555.2,-33100.0,-1329427.5,-33100.0,non_rentable,-1.47
14271,Dés de la Chance,Rune Ga Pa,79900.0,64189.0,2024-04-18 11:09:00,31403.7,51994.2,-32785.3,15711.0,-12194.8,15711.0,craft_revente,24.48
17097,Cape du Bretteur Céleste,Rune Do Air,500000.0,539238.0,2024-04-01 01:35:00,161107.8,257762.7,-378130.2,-39238.0,-281475.3,-39238.0,non_rentable,-7.28
12106,Coiffe de Boréale,Rune Do Feu,999000.0,757033.0,2024-04-17 10:38:00,195516.2,585087.6,-561516.8,241967.0,-171945.4,241967.0,craft_revente,31.96
6769,Fourche de Farle,Rune Cri,79996.0,32137.0,2024-03-05 12:55:00,22687.5,324633.3,-9449.5,47859.0,292496.3,292496.3,craft_brisage,910.15
19091,Cape du Muloubar,Rune Do Air,68000.0,57397.0,2024-03-25 05:37:00,64779.3,43093.8,7382.3,10603.0,-14303.2,10603.0,craft_revente,18.47
55,Épée d'Alle,Rune Fui,899.0,676.0,2024-03-05 12:54:00,1573.2,49381.4,897.2,223.0,48705.4,48705.4,craft_brisage,7204.94
6470,Bottes de l'Eleveur de Bouftous,Rune Ga Pme,49988.0,20440.0,2024-03-30 11:34:00,31135.0,16542.3,10695.0,29548.0,-3897.7,29548.0,craft_revente,144.56
26344,Faux du Directeur Grunob,Rune Vi,20999.0,8552.0,2024-03-05 12:56:00,4550.6,75006.3,-4001.4,12447.0,66454.3,66454.3,craft_brisage,777.06
12695,Ravageur Neutre,Rune Do Neutre,226999.0,158574.0,2024-03-05 12:55:00,10064.8,278094.8,-148509.2,68425.0,119520.8,119520.8,craft_brisage,75.37
9163,Bloptes Reinette Royales,Rune Ga Pme,39800.0,9242.0,2024-04-03 06:15:00,45505.0,10802.7,36263.0,30558.0,1560.7,36263.0,craft_brisage_focus,392.37
6731,Amukwak de Glace,Rune Vi,34998.0,12521.0,2024-03-05 12:55:00,2440.0,23781.0,-10081.0,22477.0,11260.0,22477.0,craft_revente,179.51
958,Dofusteuse,Rune Do Air,1570000.0,1252187.0,2024-04-05 02:28:00,224206.2,878412.8,-1027980.8,317813.0,-373774.2,317813.0,craft_revente,25.38
14621,Ninjamu Noire,Rune Ine,750.0,528.0,2024-04-15 08:48:00,225.0,90.0,-303.0,222.0,-438.0,222.0,craft_revente,42.05
11977,Alliance du Kanniboul Ebil,Rune Do Feu,6999.0,3796.0,2024-04-19 09:49:00,6677.6,2389.8,2881.6,3203.0,-1406.2,3203.0,craft_revente,84.38
16247,Chanceux,Rune Cha,4599900.0,,2024-03-05 12:55:00,2356.0,64436.6,,,,,non_rentable,
734,Ceinture de Sécurité,Rune Fui,200.0,549.0,2024-03-05 12:54:00,828.0,9273.3,279.0,-349.0,8724.3,8724.3,craft_brisage,1589.13
12686,Ravageur Air,Rune Do Air,174999.0,144691.0,2024-03-05 12:55:00,11895.6,137316.6,-132795.4,30308.0,-7374.4,30308.0,craft_revente,20.95
18780,Hachoirs de Viandargh,Rune Do Air,1149998.0,1407613.0,2024-03-24 08:24:00,271659.3,874845.1,-1135953.7,-257615.0,-532767.9,-257615.0,non_rentable,-18.3
20926,Bouclier des Chocomanciens,Rune Tac,4399999.0,4742306.0,2024-03-05 12:56:00,120280.0,1813478.8,-4622026.0,-342307.0,-2928827.2,-342307.0,non_rentable,-7.22
17849,Sandalnéaires,Rune Ga Pme,14000.0,3298.0,2024-04-03 12:15:00,16765.0,5137.0,13467.0,10702.0,1839.0,13467.0,craft_brisage_focus,408.34
620,Découpeuse de Kralamoure,Rune Cri,25000.0,19290.0,2024-03-05 12:54:00,14625.0,216090.0,-4665.0,5710.0,196800.0,196800.0,craft_brisage,1020.22
6796,Ceinture Fleurie,Rune Fo,12.0,1736.0,2024-04-06 04:47:00,400.5,186.9,-1335.5,-1724.0,-1549.1,-1335.5,non_rentable,-76.93
22190,Heaume de Guerre,Rune Do Cri,945999.0,2679246.0,2024-03-26 10:06:00,228992.4,519454.0,-2450253.6,-1733247.0,-2159792.0,-1733247.0,non_rentable,-64.69
7171,Baguette Ourderie,Rune Ga Pme,244900.0,168127.0,2024-04-05 10:16:00,107775.0,89343.4,-60352.0,76773.0,-78783.6,76773.0,craft_revente,45.66
9154,Amublop Reinette Royale,Rune Ga Pa,30995.0,17324.0,2024-04-11 06:15:00,69786.0,14402.3,52462.0,13671.0,-2921.7,52462.0,craft_brisage_focus,302.83
9166,Bloptes Multicolores Royales,Rune Ga Pme,83236.0,30231.0,2024-04-12 01:22:00,67060.0,18076.6,36829.0,53005.0,-12154.4,53005.0,craft_revente,175.33
13170,Amulette de Pwâk,Rune Vi,2897.0,4010.0,2024-04-19 01:31:00,9906.4,6912.2,5896.4,-1113.0,2902.2,5896.4,craft_brisage_focus,147.04
15017,Bottes Donion,Rune Do Feu,79999.0,28662.0,2024-03-20 02:18:00,6972.2,19936.6,-21689.8,51337.0,-8725.4,51337.0,craft_revente,179.11
7168,Baguette Hylique,Rune Do Neutre,200000.0,26082.0,2024-03-17 10:07:00,25599.6,23070.9,-482.4,173918.0,-3011.1,173918.0,craft_revente,666.81
11417,Anokio,Rune Age,18000.0,10601.0,2024-04-12 07:30:00,7532.5,10035.1,-3068.5,7399.0,-565.9,7399.0,craft_revente,69.8
12717,Joueur mineur,Rune Cha,25590.0,20302.0,2024-03-05 12:55:00,378.2,6847.9,-19923.8,5288.0,-13454.1,5288.0,craft_revente,26.05
7247,Alliance Terrdala,Rune Vi,57000.0,54881.0,2024-04-19 04:24:00,13566.4,14792.1,-41314.6,2119.0,-40088.9,2119.0,craft_revente,3.86
1058,Pelle de Koutoulou,Rune Cri,4500.0,3335.0,2024-04-07 02:31:00,5812.5,1443.0,2477.5,1165.0,-1892.0,2477.5,craft_brisage_focus,74.29
917,La Feuille d'Automne,Rune Cri,65499.0,39237.0,2024-04-11 01:59:00,51187.5,44567.5,11950.5,26262.0,5330.5,26262.0,craft_revente,66.93
15700,Protopagne,Rune Ga Pme,980000.0,628782.0,2024-03-14 10:11:00,263450.0,28327.4,-365332.0,351218.0,-600454.6,351218.0,craft_revente,55.86
2385,La Brouteuse,Rune Vi,42400.0,35109.0,2024-04-12 01:07:00,17531.4,10904.5,-17577.6,7291.0,-24204.5,7291.0,craft_revente,20.77
10560,Ceinture de Mounu,Rune Cri,30000.0,17758.0,2024-03-05 12:55:00,7312.5,73141.6,-10445.5,12242.0,55383.6,55383.6,craft_brisage,311.88
6762,Fourbasse-Ton,Rune Do Terre,58999.0,42661.0,2024-03-11 11:31:00,66910.2,53912.1,24249.2,16338.0,11251.1,24249.2,craft_brisage_focus,56.84
8215,Amulette du Piou Violet,Rune Vi,90.0,564.0,2024-03-29 09:30:00,378.2,84.0,-185.8,-474.0,-480.0,-185.8,non_rentable,-32.94
15012,Casque de Flèche Mauve,Rune Cri,198950.0,129335.0,2024-04-06 11:56:00,68625.0,88357.2,-60710.0,69615.0,-40977.8,69615.0,craft_revente,53.83
7246,Alliance Akwadala,Rune Ini,24000.0,19269.0,2024-04-15 10:34:00,1346.2,6094.2,-17922.8,4731.0,-13174.8,4731.0,craft_revente,24.55
8880,Amufafah,Rune Ga Pme,64998.0,42795.0,2024-04-09 04:18:00,47900.0,30661.0,5105.0,22203.0,-12134.0,22203.0,craft_revente,51.88
13773,Saccageur Terre,Rune Do Terre,210000.0,169430.0,2024-03-05 12:55:00,18939.2,303774.8,-150490.8,40570.0,134344.8,134344.8,craft_brisage,79.29
188,Bâton Kouyu,Rune Sa,68.0,386.0,2024-04-13 10:02:00,97.5,37.5,-288.5,-318.0,-348.5,-288.5,non_rentable,-74.74
6924,Dagues du Bandit,Rune Vi,7998.0,7260.0,2024-03-05 12:55:00,439.2,6426.4,-6820.8,738.0,-833.6,738.0,craft_revente,10.17
23263,Chapeau Kassé,Rune Cri,135000.0,79167.0,2024-04-04 03:17:00,74812.5,51804.3,-4354.5,55833.0,-27362.7,55833.0,craft_revente,70.53
1489,La Broche Hète,Rune Vi,5998.0,4538.0,2024-03-05 12:54:00,2318.0,28475.4,-2220.0,1460.0,23937.4,23937.4,craft_brisage,527.49
6921,Champcoiffe,Rune Tac,2000.0,2745.0,2024-04-09 03:52:00,930.0,725.5,-1815.0,-745.0,-2019.5,-745.0,non_rentable,-27.14
12684,Cuirassé Neutre,Rune Ré Neutre,124000.0,149183.0,2024-03-05 12:55:00,370.0,8496.0,-148813.0,-25183.0,-140687.0,-25183.0,non_rentable,-16.88
19596,Ceinture Gence,Rune Ga Pa,2199999.0,2240569.0,2024-04-10 08:30:00,474544.8,984124.9,-1766024.2,-40570.0,-1256444.1,-40570.0,non_rentable,-1.81
27527,Casquette de Rakoopeur,Rune Do Air,22000.0,16784.0,2024-03-28 04:52:00,11507.7,11742.3,-5276.3,5216.0,-5041.7,5216.0,craft_revente,31.08
1665,Bottes d'Apprentissage,Rune Vi,38000.0,20794.0,2024-03-05 12:54:00,8845.0,126767.9,-11949.0,17206.0,105973.9,105973.9,craft_brisage,509.64
13245,Canne Hassukre,Rune Do Terre,56000.0,120824.0,2024-03-08 06:33:00,189890.4,32552.5,69066.4,-64824.0,-88271.5,69066.4,craft_brisage_focus,57.16
16251,Fortification majeure,Rune Ré Cri,602995.0,845154.0,2024-03-05 12:55:00,33350.0,673992.0,-811804.0,-242159.0,-171162.0,-171162.0,non_rentable,-20.25
10800,Cape de l'intrépide,Rune Vi,7000000.0,,2024-03-05 12:55:00,183.0,2667.6,,,,,non_rentable,
1494,Le Bagueur,Rune Vi,2900.0,2224.0,2024-03-05 12:54:00,512.4,8591.7,-1711.6,676.0,6367.7,6367.7,craft_brisage,286.32
7144,Blémiche,Rune Vi,29000.0,23114.0,2024-04-20 06:24:00,26986.4,3361.9,3872.4,5886.0,-19752.1,5886.0,craft_revente,25.47
12694,Ravageur Feu mineur,Rune Do Feu,19500.0,19759.0,2024-03-05 12:55:00,2356.8,24451.8,-17402.2,-259.0,4692.8,4692.8,craft_brisage,23.75
754,Cape du Vampire,Rune Vi,1099.0,481.0,2024-04-02 12:03:00,500.2,73.2,19.2,618.0,-407.8,618.0,craft_revente,128.48
13302,Bottes Hédivines,Rune Cri,19999.0,7105.0,2024-03-05 12:55:00,12187.5,296232.8,5082.5,12894.0,289127.8,289127.8,craft_brisage,4069.36
2423,Abrabottes,Rune Do Terre,20000.0,12870.0,2024-03-25 09:47:00,12958.4,11541.4,88.4,7130.0,-1328.6,7130.0,craft_revente,55.4
12095,Amulette de Cantile,Rune Ga Pa,277777.0,251811.0,2024-04-19 12:25:00,286122.6,216157.9,34311.6,25966.0,-35653.1,34311.6,craft_brisage_focus,13.63
12423,Anneau Tétriste,Rune Invo,1994.0,243.0,2024-04-13 10:01:00,491.4,491.4,248.4,1751.0,248.4,1751.0,craft_revente,720.58
1657,Fécaliseur du Guerrier,Rune Vi,3790.0,3408.0,2024-04-11 01:03:00,292.8,292.8,-3115.2,382.0,-3115.2,382.0,craft_revente,11.21
62,Épée d'Ha,Rune Fui,15000.0,1019.0,2024-03-05 12:54:00,786.6,11834.5,-232.4,13981.0,10815.5,13981.0,craft_revente,1372.03
10173,Libottes,Rune Tac,16000.0,2205.0,2024-04-13 10:46:00,7440.0,3146.7,5235.0,13795.0,941.7,13795.0,craft_revente,625.62
11737,Bracelet Ming,Rune Po,1099999.0,1059633.0,2024-03-25 11:42:00,137330.0,1092408.8,-922303.0,40366.0,32775.8,40366.0,craft_revente,3.81
673,Mangeuse de Châtaignier,Rune Do Air,249.0,250.0,2024-04-15 08:44:00,646.5,376.5,396.5,-1.0,126.5,396.5,craft_brisage_focus,158.6
1574,Découpeuse de Yench,Rune Do Terre,40000.0,56580.0,2024-04-21 02:43:00,23051.0,38761.7,-33529.0,-16580.0,-17818.3,-16580.0,non_rentable,-29.3
16274,Temporiseur mineur,Rune Ret Pme,56387.0,28007.0,2024-03-05 12:55:00,1766.4,32448.0,-26240.6,28380.0,4441.0,28380.0,craft_revente,101.33
19248,Bottes de l'Esprit Salvateur,Rune Ga Pme,5599999.0,4779803.0,2024-03-05 12:56:00,359250.0,5703521.6,-4420553.0,820196.0,923718.6,923718.6,craft_brisage,19.33
19080,Goulclier,Rune Ré Cri,2080000.0,1703392.0,2024-03-05 12:56:00,145820.0,870835.4,-1557572.0,376608.0,-832556.6,376608.0,craft_revente,22.11
14166,Bâton Beau,Rune Do Cri,999990.0,1060714.0,2024-03-24 04:21:00,236527.2,610747.3,-824186.8,-60724.0,-449966.7,-60724.0,non_rentable,-5.72
18594,Baguistik,Rune Do Terre,2394000.0,2037313.0,2024-04-03 10:01:00,231257.6,1360968.9,-1806055.4,356687.0,-676344.1,356687.0,craft_revente,17.51
18019,Ceintouse,Rune Do Air,1110000.0,1047308.0,2024-04-09 05:57:00,264030.6,311162.0,-783277.4,62692.0,-736146.0,62692.0,craft_revente,5.99
16209,Alliance des Forestiers,Rune Do Feu,60000.0,39799.0,2024-04-19 04:23:00,30343.8,36732.9,-9455.2,20201.0,-3066.1,20201.0,craft_revente,50.76
2419,Anneau de Bouze le Clerc,Rune Vi,665.0,5146.0,2024-03-05 12:54:00,536.8,8010.2,-4609.2,-4481.0,2864.2,2864.2,craft_brisage,55.66
15762,Bottes de XLII,Rune Ga Pme,599990.0,451101.0,2024-04-17 08:32:00,217945.0,218887.5,-233156.0,148889.0,-232213.5,148889.0,craft_revente,33.01
10438,Les Maidartes,Rune Ga Pme,827999.0,653558.0,2024-04-11 07:17:00,222735.0,372022.2,-430823.0,174441.0,-281535.8,174441.0,craft_revente,26.69
1651,Le Cutter,Rune Age,11111.0,14027.0,2024-03-05 12:54:00,15589.0,254016.4,1562.0,-2916.0,239989.4,239989.4,craft_brisage,1710.91
13750,Bloqueur majeur,Rune Tac,799989.0,763514.0,2024-03-05 12:55:00,55955.0,584582.5,-707559.0,36475.0,-178931.5,36475.0,craft_revente,4.78
15995,Amulette Perle,Rune Vi,20000.0,10295.0,2024-03-05 12:55:00,2952.4,70255.6,-7342.6,9705.0,59960.6,59960.6,craft_brisage,582.42
12753,Ceinturong,Rune Vi,149.0,110.0,2024-03-05 12:55:00,597.8,9713.1,487.8,39.0,9603.1,9603.1,craft_brisage,8730.09
11730,Amulette Héroclite,Rune Ga Pa,748000.0,728164.0,2024-03-31 10:58:00,380333.7,400714.9,-347830.3,19836.0,-327449.1,19836.0,craft_revente,2.72
1079,Masse Aj Taye,Rune Cri,18000.0,1982.0,2024-04-20 01:41:00,9562.5,1411.7,7580.5,16018.0,-570.3,16018.0,craft_revente,808.17
900,Dagues Aiguisées,Rune Cri,17700.0,13542.0,2024-04-21 07:11:00,9562.5,7405.7,-3979.5,4158.0,-6136.3,4158.0,craft_revente,30.7
6452,Arc Chitecte,Rune Po,140000.0,87315.0,2024-04-15 04:29:00,69108.0,56039.7,-18207.0,52685.0,-31275.3,52685.0,craft_revente,60.34
13799,Bousculeur mineur,Rune Do Pou,34441.0,26483.0,2024-03-05 12:55:00,3330.6,60988.2,-23152.4,7958.0,34505.2,34505.2,craft_brisage,130.29
12097,Anneau des Prophètes,Rune Do Feu,539741.0,537900.0,2024-03-27 12:11:00,117643.6,211864.6,-420256.4,1841.0,-326035.4,1841.0,craft_revente,0.34
18668,Bouclier Volant,Rune Fui,500.0,3392.0,2024-04-15 08:50:00,331.2,207.0,-3060.8,-2892.0,-3185.0,-2892.0,non_rentable,-85.26
9150,Amublop Reinette,Rune Cri,9500.0,5387.0,2024-03-05 12:55:00,11625.0,94730.1,6238.0,4113.0,89343.1,89343.1,craft_brisage,1658.49
6794,Bottes Champêtres,Rune Vi,128.0,12153.0,2024-03-30 07:35:00,573.4,160.4,-11579.6,-12025.0,-11992.6,-11579.6,non_rentable,-95.28
9144,Ceinture Mycosine,Rune Cri,349990.0,192781.0,2024-03-26 10:22:00,138375.0,105548.2,-54406.0,157209.0,-87232.8,157209.0,craft_revente,81.55
8218,Amulette du Piou Rose,Rune Vi,100.0,279.0,2024-03-26 09:18:00,292.8,143.8,13.8,-179.0,-135.2,13.8,craft_brisage_focus,4.95
13649,Rouleau à Pâtisserie d'Aermyne,Rune Tac,1370000.0,1240820.0,2024-04-07 12:12:00,174840.0,428026.2,-1065980.0,129180.0,-812793.8,129180.0,craft_revente,10.41
220,Chakra Style,Rune Ga Pa,47500.0,31044.0,2024-03-11 08:25:00,55828.8,16365.2,24784.8,16456.0,-14678.8,24784.8,craft_brisage_focus,79.84
16294,Évasif majeur,Rune Ré Pa,136894.0,728174.0,2024-03-05 12:56:00,13338.5,189662.0,-714835.5,-591280.0,-538512.0,-538512.0,non_rentable,-73.95
6499,"Amulette ""Dents de Wabbits""",Rune Po,18499.0,14219.0,2024-04-11 04:53:00,15948.0,11992.7,1729.0,4280.0,-2226.3,4280.0,craft_revente,30.1
8130,Hache du Mulou,Rune Do Terre,14900.0,8291.0,2024-04-11 11:53:00,14827.4,8661.4,6536.4,6609.0,370.4,6609.0,craft_revente,79.71
1029,Couteau à Stek,Rune Age,32455.0,16269.0,2024-03-05 12:54:00,6536.9,79915.1,-9732.1,16186.0,63646.1,63646.1,craft_brisage,391.21
18033,Ceinture Luminescente,Rune Do Terre,1599999.0,2181907.0,2024-03-24 09:54:00,297171.0,450108.8,-1884736.0,-581908.0,-1731798.2,-581908.0,non_rentable,-26.67
12372,Gantelet du Gorgouille,Rune Do Terre,49998.0,64065.0,2024-04-12 08:08:00,37130.8,43708.7,-26934.2,-14067.0,-20356.3,-14067.0,non_rentable,-21.96
8842,Masque Vaudou Ark,Rune Cri,299000.0,243525.0,2024-04-15 02:14:00,176812.5,118628.5,-66712.5,55475.0,-124896.5,55475.0,craft_revente,22.78
18432,Cascterre,Rune Do Air,189997.0,160922.0,2024-04-11 03:28:00,118826.7,148839.8,-42095.3,29075.0,-12082.2,29075.0,craft_revente,18.07
11630,Marteau R'Gnole,Rune Do Air,898998.0,709357.0,2024-03-06 01:31:00,182313.0,268330.4,-527044.0,189641.0,-441026.6,189641.0,craft_revente,26.73
17107,Boucle d'oreille de Kongoku,Rune Cri,1990000.0,1715810.0,2024-04-20 12:12:00,192937.5,1016459.4,-1522872.5,274190.0,-699350.6,274190.0,craft_revente,15.98
15430,Cape de la Cour Sombre,Rune Do Terre,980000.0,731067.0,2024-04-08 12:15:00,309257.2,626914.4,-421809.8,248933.0,-104152.6,248933.0,craft_revente,34.05
7250,Amulette Akwadala,Rune Cri,35997.0,44167.0,2024-03-20 04:06:00,6375.0,20045.9,-37792.0,-8170.0,-24121.1,-8170.0,non_rentable,-18.5
6957,Lame du Craqueleur,Rune Cri,6999.0,6398.0,2024-03-05 12:55:00,4500.0,124355.6,-1898.0,601.0,117957.6,117957.6,craft_brisage,1843.66
16303,Culbuteur mineur,Rune Do Pou,67999.0,40078.0,2024-04-07 03:51:00,3330.6,77177.1,-36747.4,27921.0,37099.1,37099.1,craft_brisage,92.57
11416,Bottinokio,Rune Po,56399.0,14259.0,2024-03-05 12:55:00,16834.0,232792.5,2575.0,42140.0,218533.5,218533.5,craft_brisage,1532.6
1356,Demi-Baguette,Rune Cha,5.0,498.0,2024-03-05 12:54:00,34.1,592.1,-463.9,-493.0,94.1,94.1,craft_brisage,18.9
355,L'Anneau de Valeur,Rune Tac,4400.0,846.0,2024-03-14 12:24:00,1085.0,1148.0,239.0,3554.0,302.0,3554.0,craft_revente,420.09
11634,Bâton du Shamansot,Rune Ré Cri,299000.0,184461.0,2024-03-23 10:58:00,108974.0,136088.6,-75487.0,114539.0,-48372.4,114539.0,craft_revente,62.09
26021,Mort du Centoror,Rune Do Air,4575000.0,4608708.0,2024-03-05 12:56:00,177141.0,3201019.7,-4431567.0,-33708.0,-1407688.3,-33708.0,non_rentable,-0.73
12035,Slip de Kalkanéus,Rune Do Neutre,19000.0,8136.0,2024-04-20 01:48:00,8642.6,8647.2,506.6,10864.0,511.2,10864.0,craft_revente,133.53
15699,Ceintacé,Rune Ga Pa,685000.0,1036058.0,2024-04-05 01:25:00,418716.0,297794.8,-617342.0,-351058.0,-738263.2,-351058.0,non_rentable,-33.88
16501,Cape de Kardorim,Rune Fo,789.0,2455.0,2024-03-05 12:56:00,329.3,6336.0,-2125.7,-1666.0,3881.0,3881.0,craft_brisage,158.09
12373,Bottes du Gorgouille,Rune Ga Pme,189741.0,65777.0,2024-04-19 07:06:00,102985.0,57548.7,37208.0,123964.0,-8228.3,123964.0,craft_revente,188.46
12719,Savant majeur,Rune Ine,540000.0,563164.0,2024-03-05 12:55:00,10200.0,204307.5,-552964.0,-23164.0,-358856.5,-23164.0,non_rentable,-4.11
13092,Marteau du Chafer Draugr,Rune Do Terre,15000.0,13016.0,2024-04-03 02:41:00,11214.0,12133.5,-1802.0,1984.0,-882.5,1984.0,craft_revente,15.24
17572,Bottes du Roi Joueur,Rune Ga Pme,1111111.0,1055762.0,2024-04-18 12:27:00,349670.0,786944.5,-706092.0,55349.0,-268817.5,55349.0,craft_revente,5.24
8417,Pelle à Gâteau,Rune Vi,187998.0,121055.0,2024-04-12 09:25:00,34343.0,50025.7,-86712.0,66943.0,-71029.3,66943.0,craft_revente,55.3
13122,Ceinture de Danathor,Rune Ré Cri,887666.0,832877.0,2024-03-31 11:29:00,187680.0,571558.5,-645197.0,54789.0,-261318.5,54789.0,craft_revente,6.58
8867,Cape de la Meupette,Rune Po,58997.0,29401.0,2024-04-08 06:09:00,15948.0,33012.6,-13453.0,29596.0,3611.6,29596.0,craft_revente,100.66
6511,Marteau Ridhe,Rune Fo,190000.0,133606.0,2024-04-21 05:48:00,18814.6,68302.7,-114791.4,56394.0,-65303.3,56394.0,craft_revente,42.21
26337,Bottes du Directeur Grunob,Rune Ga Pme,29998.0,12410.0,2024-04-02 10:29:00,19160.0,8005.9,6750.0,17588.0,-4404.1,17588.0,craft_revente,141.72
19257,Capuche de l'Œil Putride,Rune Do Air,3900000.0,6410168.0,2024-03-05 12:56:00,320922.6,6637929.1,-6089245.4,-2510168.0,227761.1,227761.1,craft_brisage,3.55
18663,Bouclier Terrdala,Rune Ré Cri,199999.0,181435.0,2024-03-29 05:54:00,54740.0,152317.6,-126695.0,18564.0,-29117.4,18564.0,craft_revente,10.23
6952,Coiffe du Mulou,Rune Do Air,43999.0,22689.0,2024-04-04 10:26:00,21205.2,18337.0,-1483.8,21310.0,-4352.0,21310.0,craft_revente,93.92
11686,Pagniglou,Rune Do Neutre,190000.0,182898.0,2024-04-10 02:37:00,121981.0,110356.6,-60917.0,7102.0,-72541.4,7102.0,craft_revente,3.88
13639,Amulette de Théodoran Ax,Rune Ga Pa,1199990.0,1044459.0,2024-03-24 12:50:00,397780.2,535335.7,-646678.8,155531.0,-509123.3,155531.0,craft_revente,14.89
25753,Anneau du rat bontarien,Rune Po,129000.0,56564.0,2024-04-19 04:14:00,39870.0,43065.4,-16694.0,72436.0,-13498.6,72436.0,craft_revente,128.06
9171,Blopture Griotte Royale,Rune Pod,18840.0,15535.0,2024-04-09 02:49:00,34757.6,13752.6,19222.6,3305.0,-1782.4,19222.6,craft_brisage_focus,123.74
8989,Casque du Bitouf Aérien,Rune Ga Pme,484998.0,327739.0,2024-04-18 02:22:00,177230.0,171926.0,-150509.0,157259.0,-155813.0,157259.0,craft_revente,47.98
6461,La Feuille de Printemps,Rune Ga Pa,295000.0,252161.0,2024-04-03 09:14:00,209358.0,132288.7,-42803.0,42839.0,-119872.3,42839.0,craft_revente,16.99
15764,Ceinture de XLII,Rune Do Air,350000.0,311484.0,2024-03-26 06:45:00,177916.8,105574.2,-133567.2,38516.0,-205909.8,38516.0,craft_revente,12.37
6459,Amulette du Mineur Sombre,Rune Vi,15999.0,2718.0,2024-03-17 06:29:00,5087.4,849.0,2369.4,13281.0,-1869.0,13281.0,craft_revente,488.63
835,Baguette de Sagesse,Rune Tac,49000.0,4740.0,2024-03-05 12:54:00,5502.5,76574.8,762.5,44260.0,71834.8,71834.8,craft_brisage,1515.5
18230,Amuronce,Rune Ga Pa,12990.0,11575.0,2024-04-13 02:47:00,31403.7,11119.1,19828.7,1415.0,-455.9,19828.7,craft_brisage_focus,171.31
103,Anneau de Sagesse,Rune Sa,1739.0,285.0,2024-03-05 12:54:00,105.0,2557.5,-180.0,1454.0,2272.5,2272.5,craft_brisage,797.37
701,Le Oiram,Rune Vi,8399.0,3704.0,2024-03-05 12:54:00,890.6,6305.5,-2813.4,4695.0,2601.5,4695.0,craft_revente,126.75
8108,Amulette du Tofu,Rune Age,6500.0,1875.0,2024-03-21 11:59:00,930.1,240.0,-944.9,4625.0,-1635.0,4625.0,craft_revente,246.67
13831,Examinateur,Rune Po,68998.0,57240.0,2024-03-27 12:31:00,7088.0,47844.0,-50152.0,11758.0,-9396.0,11758.0,craft_revente,20.54
