item_id,name,level,type
1511,Neuf Queues,99,Épée
1507,Bon 1000 Kek,1,Ressources diverses
1508,Bon 2000 Kek,1,Ressources diverses
1529,Métaria verte,1,Métaria
1510,Bon 10000 Kek,1,Ressources diverses
1506,Symbole de l'étrange,1,Ressources diverses
1504,Dagues O'Bert,30,Dague
1519,Rune Fo,1,Rune de forgemagie
1512,La Légende de Crocoburio,1,Document
1521,Rune Sa,15,Rune de forgemagie
1522,Rune Ine,1,Rune de forgemagie
1526,Métaria rouge,1,Métaria
1528,Métaria jaune,1,Métaria
1505,Flûte,1,Outil
1503,Baguette de Feu Follesque,10,Baguette
1524,Rune Age,1,Rune de forgemagie
1525,Rune Cha,1,Rune de forgemagie
1500,La Mokette,43,Cape
1509,Bon 5000 Kek,1,Ressources diverses
1527,Métaria bleue,1,Métaria
1523,Rune Vi,1,Rune de forgemagie
1501,Alliance,1,Anneau
1543,Fragment du socle de La Crocobur,1,Divers
1559,Abranneau Mou,46,Anneau
1533,Métaria Triame rouge,1,Métaria
1552,Rune Ra Sa,25,Rune de forgemagie
1555,Rune Ra Age,10,Rune de forgemagie
1532,Métaria Triame verte,1,Métaria
1551,Rune Ra Fo,10,Rune de forgemagie
1558,Rune Ga Pme,95,Rune de forgemagie
1534,Métaria Triame jaune,1,Métaria
1535,Métaria Mage rouge,1,Métaria
1557,Rune Ga Pa,100,Rune de forgemagie
1547,Rune Pa Ine,5,Rune de forgemagie
1538,Métaria Mage jaune,1,Métaria
1556,Rune Ra Cha,10,Rune de forgemagie
1549,Rune Pa Age,5,Rune de forgemagie
1554,Rune Ra Vi,10,Rune de forgemagie
1537,Métaria Mage verte,1,Métaria
1531,Métaria Triame bleue,1,Métaria
1545,Rune Pa Fo,5,Rune de forgemagie
1550,Rune Pa Cha,5,Rune de forgemagie
1536,Métaria Mage bleue,1,Métaria
1553,Rune Ra Ine,10,Rune de forgemagie
1548,Rune Pa Vi,5,Rune de forgemagie
1546,Rune Pa Sa,20,Rune de forgemagie
1566,Diplôme d'Hel Munster,1,Divers
1567,La Forêt des Abraknydes,1,Document
1570,Clef du Donjon des Squelettes,40,Clef
1573,Rune de Transport,1,Potion de téléportation
1568,Clef de la Cour du Bouftou Royal,30,Clef
1574,Découpeuse de Yench,60,Épée
1575,Guildalogemme,50,Pierre précieuse
1569,Clef du Donjon des Forgerons,50,Clef
1572,La Création d'objets magiques pour les nuls,1,Document
1612,Racine d'Abraknyde Sombre,78,Racine
1614,Bombe de Graboule,86,Os
1613,Écaille de Chef Crocodaille,69,Peau
1610,Roue de Tivelo,86,Écorce
1602,Abranneau Sombre,48,Anneau
1611,Bourgeon de Pirolienne,86,Bourgeon
1619,Abramu,46,Amulette
1635,Lâcher les gaz,1,Parchemin d'attitude
1624,Bottes de Nexus,8,Bottes
1630,Artefact Air,1,Anneau
1621,Bottes de Maîtrise,22,Bottes
1634,Sphère à Métarias,1,Métaria
1633,Artefact Vie,1,Anneau
1620,Abrarc,39,Arc
1623,Bottes d'Anticipation,22,Bottes
1622,Bottes de Puissance,16,Bottes
1628,Artefact Feu,1,Anneau
1631,Artefact Eau,1,Anneau
1629,Artefact Terre,1,Anneau
1625,La Légende du Croqueur,1,Document
1632,Artefact Lumière,1,Anneau
1639,Etoile du soir,52,Épée
1667,Ceinture Luthuthu,50,Ceinture
1662,Ambramulette Arakne,34,Amulette
1660,Ambre d'Abraknyde Sombre,78,Pierre précieuse
1675,Os Surprise du Chafer Fantassin,35,Os
1672,Poils de Darit,26,Poil
1664,Dent de Crocodaille,46,Os
1661,Ambramulette Moskito,40,Amulette
1651,Le Cutter,64,Épée
1676,Osier Enchanté,86,Ressources diverses
1669,Ceinture des Vents,84,Ceinture
1654,Foi de Don Rouann,1,Divers
1653,Foi de Don Rouann,1,Divers
1663,Écaille de Crocodaille,46,Peau
1670,Plume Pointue de Renarbo,106,Plume
1674,Champignon Luidegît,15,Champignon
1671,Avoine Magique,86,Céréale
1665,Bottes d'Apprentissage,50,Bottes
1673,Patte d'Arakne Magique,18,Patte
1668,Ceinture du Dodu Trembleur,55,Ceinture
1655,Foi de Don Rouann,1,Divers
1679,Pierre de Crystaloboule,16,Pierre précieuse
1657,Fécaliseur du Guerrier,26,Anneau
1677,Potion Dantegoulesque,50,Potion
1656,Fécaliseur du Magicien,26,Anneau
1666,Bottes de l'Apprenti Invocateur,51,Bottes
1652,Patte d'Arakne Majeure,44,Patte
1678,Noix de Grokoko Traumatisée,50,Fruit
1704,Sac du Staca Noviste,20,Cape
1689,Teinture Magique Orange,20,Teinture
1698,Sac du Petit Récolteur,6,Cape
1690,Poils du Milimulou,26,Poil
1701,Ceinture de Poche,13,Ceinture
1680,Corne Brûlée du Minotoror,120,Os
1691,Faux Visage de Choudini,90,Vêtement
1709,Nonos,1,Os
1702,Sac du Récolteur,15,Cape
1707,Sac du Grand Aventurier,60,Cape
1687,Teinture Magique Verdâtre,15,Teinture
1683,Sac à Patates Clair,42,Ressources diverses
1699,Sac du Petit Aventurier,10,Cape
1692,Teinture Magique Sombre,10,Teinture
1681,Peau Égrotante,13,Peau
1703,Sac du Grand Récolteur,20,Cape
1693,Cape de Jules Yanos,54,Cape
1697,Petit Sac en Laine de Boufton,1,Cape
1695,Cape d'Elya Wood,80,Cape
1684,Sac à Patates Sombre,42,Ressources diverses
1696,Étoffe de Choudini,90,Étoffe
1686,Teinture Magique de Rougeur,55,Teinture
1682,Écorce de Liroye Merline,78,Écorce
1705,Sac de l'Aventurier,40,Cape
1685,Plume du Dernier Poolay,32,Plume
1688,Teinture Magique Bleutée,55,Teinture
1694,Laine du Trooll Furieux,115,Laine
1700,Ceinture de Célérité,27,Ceinture
1730,Mesure de sel,1,Poudre
1729,Anneau Mèr,25,Anneau
1725,Découragé,1,Malédiction
1722,Transformation Abraknyde,1,Objet de Mutation
1733,Terrine,1,Ressources diverses
1718,Force de Crocoburio,40,Anneau
1732,Bol,1,Ressources diverses
1737,Pain des Champs,170,Pain
1736,Citron,1,Fruit
1726,Touffe de cheveux de Tarche,1,Alignement
1728,Chacha,1,Familier
1738,Pain des Villes,110,Pain
1719,Esprit de Crocoburio,42,Bottes
1724,Courage,1,Bénédiction
1713,Potion Raide Boule,90,Potion
1716,La Famille DuCiel,1,Document
1717,Premier Noël,1,Document
1731,Dose de jus goûtu,1,Ressources diverses
1723,Goût de Bonbon Rouge Surpuissant,1,Nourriture boost
1720,Puissance de Crocoburio,34,Ceinture
1711,Chienchien,1,Familier
1715,Le Don de Nouwel,1,Document
1734,Cerise,1,Fruit
1727,Lettre de Menaces,1,Alignement
1739,Baguette Affeulante,80,Baguette
1712,Potion Pahoa Raide,70,Potion
1766,Bâton de Crabe Exotique,30,Poisson comestible
1768,Poisson-Chaton fumé ***,1,Poisson comestible
1752,Poisson Pané Frit,50,Poisson comestible
1744,Touffe de cheveux de Torche,1,Alignement
1741,Sang de Phénix,10,Objet de dons
1747,Analyse de sang de Wabbit GM,1,Cania
1769,Poisson-Tigre Fumé,40,Poisson comestible
1750,Poisson Pané,50,Poisson
1762,Poisson-Tigre,40,Poisson
1754,Poisson Igloo,50,Poisson
1767,Poisson-Chaton Fumé,40,Poisson comestible
1745,Seringue de vétérinaire,1,Cania
1757,Crabe Sourimi,30,Poisson
1749,Jeton de la Foire du Trool,1,Ressources diverses
1756,Poisson Igloo Frit,50,Poisson comestible
1748,Wabbit,1,Familier
1759,Crabe Sourimi Exotique,30,Poisson
1764,Bâton de Crabe,30,Poisson comestible
1765,Bâton de crabe ***,1,Poisson comestible
1742,Sang de Phénix de Grand Cru,50,Objet de dons
1753,Poisson pané frit ***,1,Poisson comestible
1746,Sang de Wabbit GM,1,Cania
1784,Raie Bleue,130,Poisson
1770,Bout de Blop Coco,26,Ressources diverses
1790,Goujon Kiye,1,Poisson
1792,Bar Iton,160,Poisson
1772,Fleur de Blop Coco,26,Fleur
1786,Greuvette Horreur,10,Poisson
1796,Carpette des sables,60,Poisson
1771,Souris verte,56,Ressources diverses
1776,Fleur de Blop Griotte,26,Fleur
1775,Bout de Blop Griotte,26,Ressources diverses
1794,Carpe d'Iem,60,Poisson
1777,Bout de Blop Indigo,26,Ressources diverses
1788,Raie de Farle,130,Poisson
1779,Bar Rikain,160,Poisson
1778,Fleur de Blop Indigo,26,Fleur
1773,Bout de Blop Reinette,26,Ressources diverses
1799,Kralamoure Unique,90,Poisson
1774,Fleur de Blop Reinette,26,Fleur
1782,Goujon,1,Poisson
1822,Perche Sautée,120,Poisson comestible
1828,Bar Iton Grillé,160,Poisson comestible
1825,Sardine à l'Étouffée,70,Poisson comestible
1813,Goujon en Tranche,1,Poisson comestible
1805,Sardine Brillante,70,Poisson
1826,Sardine à l'huile  ***,1,Poisson comestible
1827,Sardine Sombre à l'Étouffée,70,Poisson comestible
1803,Chaton-Perche,120,Poisson
1814,Goujon en tranche ***,1,Poisson comestible
1807,Sardine Sombre,70,Poisson
1829,Beignet de Greuvette Horreur,10,Poisson comestible
1824,Chaton-Perche Sauté,120,Poisson comestible
1801,Perche,120,Poisson
1809,Bar Grillé,160,Poisson comestible
1811,Beignet de Greuvette,10,Poisson comestible
1818,Carpe Vapeur,60,Poisson comestible
1816,Aile de Raie ***,1,Poisson comestible
1812,Beignet de Greuvette ***,1,Poisson comestible
1817,Carpette Vapeur,60,Poisson comestible
1823,Perche sautée ***,1,Poisson comestible
1820,Kralamoure Grillé,90,Poisson comestible
1819,Carpe vapeur ***,1,Poisson comestible
1815,Aile de Raie,130,Poisson comestible
1821,Kralamoure grillé ***,1,Poisson comestible
1810,Bar grillé ***,1,Poisson comestible
1835,Brochet Farci,80,Poisson comestible
1853,Requin Marché-Libre,150,Poisson
1834,Truite Ancestrale Flambée,20,Poisson comestible
1840,Aileron de Requin Marché-Libre,150,Poisson comestible
1839,Requin aux épices ***,1,Poisson comestible
1846,Truite Ancestrale,20,Poisson
1849,Brochet Tupe-Halett,80,Poisson
1859,Kralamoure Unique Grillé,90,Poisson comestible
1844,Truite,20,Poisson
1838,Aileron de Requin,150,Poisson comestible
1831,Aile de Raie de Farle,130,Poisson comestible
1833,Truite flambée ***,1,Poisson comestible
1847,Brochet,80,Poisson
1837,Brochet Tupe-Halett Farci,80,Poisson comestible
1836,Brochet farci ***,1,Poisson comestible
1832,Truite Flambée,20,Poisson comestible
1830,Goujon Kiye en Tranche,10,Poisson comestible
1881,Boue,1,Divers
1879,Caisse d'armes blanches,1,Alignement
1873,Bloc de pierre,65,Alignement
1874,Venin de scorbute,65,Divers
1889,Plume de Crowneille,66,Plume
1878,Carte spéciale,1,Alignement
1883,Collier réparé,1,Alignement
1877,Hood troué,1,Alignement
1872,Poudre à canon,1,Alignement
1882,Bouillie de Fleurs de Blop,1,Alignement
1870,Dent de Chafer,34,Alignement
1871,Collier,1,Alignement
1875,Faux du Maître Corbac,1,Divers
1880,Boîte de Chabon,1,Divers
1876,Formulaire d'inspection,1,Alignement
1869,Arracheur de Dents,1,Alignement
1904,Dragocoiffe Calcaire,63,Chapeau
1894,Poil de Gliglitch,146,Poil
1910,Cape Ouginak,50,Cape
1890,Poil de Vétauran,66,Poil
1893,Queue de scorbute,65,Queue
1892,Plume du Maître Corbac,110,Plume
1908,Casque du Chafer,49,Chapeau
1891,Peau de serpentin,56,Peau
1907,Oreilles de Lapineupe,1,Chapeau d'apparat
1895,Bière du Feubuk,1,Bière
1947,Beignet de Tofu,40,Viande primitive
1925,Permission de 24 heures,1,Alignement
1920,Badge Bontarien,1,Alignement
1931,Katana ébréché,1,Alignement
1932,Katana rénové,1,Alignement
1928,Défense de sanglier agressif,1,Alignement
1937,Rapport d'espionnage,1,Alignement
1944,Crache Boulette,1,Outil
1948,Sauté de Kwak,50,Viande primitive
1934,Couteau de Chasse,1,Dague
1949,Salmis de Piou,1,Viande primitive
1942,Arc de Chasse,1,Arc
1935,Chèque de 100000 kamas,1,Alignement
1972,Museau du Meulou Vinaigrette,100,Viande primitive
1965,Wa Wabbit Gwillé,55,Viande primitive
1955,Noix de Joue de Rat,30,Viande primitive
1971,Museau de Mulou Vinaigrette,100,Viande primitive
1969,Rôti de Dragon Cochon,100,Viande primitive
1958,Bifstèque de Dragoviande,70,Viande primitive
1956,Cuisse de Bouftou Rôti,30,Viande primitive
1954,Soupe de Plantes,20,Viande primitive
1970,Mouvant Grillé,25,Viande primitive
1973,Huile à frire,1,Huile
1960,Bifstèque de Dragosviande,120,Viande primitive
1951,Larve Précieuse Croque-sel,50,Viande primitive
1968,Rôti de Porc,100,Viande primitive
1967,Jambon cuit,40,Viande primitive
1961,Bifstèque de Crocabulia,120,Viande primitive
1952,Boulettes d'Insecte,10,Viande primitive
1977,Épices,1,Ressources diverses
1953,Boulette de Scarafeuille,40,Viande primitive
1978,Mesure de Poivre,1,Poudre
1964,Entrecôte de Wabbit Gwillée,115,Viande primitive
1966,Andouillette de Gobelin,35,Viande primitive
1957,Cuisse de Bouftou Royal Rôti,30,Viande primitive
1950,Larve Croque-sel,15,Viande primitive
1974,Feuille de Salace,26,Légume
1959,Bifstèque de Dragœviande,75,Viande primitive
1963,Joue de Wabbit Fumée,80,Viande primitive
1975,Oignon,1,Légume
1962,Wabbit Gwillé,55,Viande primitive
1981,Stupidité,1,Malédiction
1986,Poudre Temporelle,1,Poudre
1982,Souplesse,1,Bénédiction
1980,Raide,1,Malédiction
1984,Cendres Éternelles,1,Poudre
1983,Graisse Gélatineuse,54,Ressources diverses
1985,Résine,44,Liquide
2013,Sauté de Kwakwa,50,Viande primitive
2021,Houblon Brillant,60,Céréale
2025,Briochette magique,60,Pain
2031,Pain de Seigle Résistant,100,Pain
2038,Pain aux Flocons d'Avoine Aurifère,40,Pain
2034,Sucre d'Orge,20,Friandise
2029,Seigle Résistant,100,Céréale
2026,Lin Tempête,80,Céréale
2035,Chanvre Euphorique,70,Céréale
2024,Briochette,60,Pain
2020,Pain Doré,10,Pain
2028,Pain Gouin,80,Pain
2032,Orge en Sucre,20,Céréale
2039,Marque de test du chasseur,1,Divers
2012,Sang de Scorbute,36,Liquide
2018,Blé d'Or,1,Céréale
2036,Avoine Aurifère,20,Céréale
2041,Cuisse malodorante de Bouftou,20,Divers
2044,Bière du Chabrûlé,1,Bière
2049,Aveux du Guerrier Xale DuGros,1,Alignement
2054,Badge de milicien Tek Apout,1,Alignement
2048,Liste des soldats prenant leur pause,1,Alignement
2052,Permission signée et datée,1,Alignement
2051,Aveux de Bishom Pot,1,Alignement
2058,Cœur de Brandon,110,Ressources diverses
2042,Os de Mak Gahan,1,Alignement
2056,Œil de Crowneille,66,Œil
2053,Badge de milicien Allen Tokar,1,Alignement
2040,Coffre caché de Tsog,1,Alignement
2060,Patte de Corbac,106,Patte
2064,Parchemin de Camouflage,10,Objet de dons
2050,Aveux de Guerrier Nager Nacmeil,1,Alignement
2066,Trident du Kanigrou,53,Lance
2065,Casque de Chafer d'Élite,46,Alignement
2059,Corbac Mort,106,Ressources diverses
2045,Reçu de caisse,1,Alignement
2055,Badge de milicien Bill Iédebar,1,Alignement
2043,Nom de l'assassin griffoné,1,Alignement
2047,Liste des soldats prenant leur pause,1,Alignement
2062,Camouflage,1,Roleplay Buffs
2061,Cape du Corbac,45,Cape
2063,Bottes Volatiles,41,Bottes
2046,Clef de Brâkmar,1,Alignement
2083,Lettre d'Oto Mustam,1,Alignement
2088,Bière de la Chopenbois,1,Bière
2079,Vin de Gloutovore,1,Alignement
2097,Champo,43,Chapeau
2070,Shako,34,Chapeau
2089,Bière du Pinchaut,1,Bière
2082,Marcassin Orphelin,1,Personnage suiveur
2080,Jus de Gloutovore,1,Alignement
2090,Bière du Ferayeur,1,Bière
2081,Rapport de Finche Aticus,1,Alignement
2075,Bwak d'Eau,1,Familier
2087,Bière de la Bagrutte,1,Bière
2085,Bière de la Tabasse,1,Bière
2078,Testament d'Ixa Mustam,1,Alignement
2096,Dora Sombre de Brave,37,Chapeau
2094,Makroute Sombre,50,Chapeau
2074,Bwak de Feu,1,Familier
2077,Bwak de Terre,1,Familier
2086,Bière du Alakarte,1,Bière
2084,Réponse de Vil Smisse,1,Alignement
2095,Le Ours,35,Chapeau
2076,Bwak d'Air,1,Familier
2116,Recette de la Nocabregor,1,Alignement
2118,Cape Brâkmarienne,1,Cape
2122,Lettre d'invitation pour la cérémonie,1,Alignement
2119,Cape Bontarienne,1,Cape
2123,Recette du Sonacixem,1,Alignement
2120,Paroles d'Ixa Mustam,1,Alignement
2106,Liste d'Appâts pour pêcheur,1,Divers
2110,Badge d'Aigurraf,1,Alignement
2121,Paroles de Tsog,1,Alignement
2103,Formulaire de Welloy Cab,1,Divers
2127,Lettre de Zeurg,1,Alignement
2124,Formulaire d'inspection rempli,1,Alignement
2129,Touffe de cheveux de Dike Tarak,1,Alignement
2107,Appâts spéciaux,1,Divers
2117,Dent de Croc Gland enragé,1,Alignement
2108,Badge de Tabach,1,Alignement
2105,Formulaire de rapport vierge,1,Divers
2109,Badge de Ybaul,1,Alignement
2104,Kraignosse,48,Chapeau
2128,Clairvoyance,1,Roleplay Buffs
2145,Broche de Sbab,1,Alignement
2140,Enveloppe,1,Divers
2148,Compte-rendu interrogatoire,1,Alignement
2156,Épée de Justice,1,Épée
2144,Champo Banal,1,Alignement
2137,Chèque de la Taverne de la Misère,1,Alignement
2133,Chèque de la Taverne du Chabrûlé,1,Alignement
2146,Aveux d'Oni Tnec,1,Alignement
2158,Lettre d'Oto Mustam pour Sbab,1,Alignement
2147,Poison de scorbute,1,Alignement
2151,Blopisier empoisonné,30,Pain
2139,Liste de Danathor,1,Alignement
2134,Trof Hapyus,1,Personnage suiveur
2130,Colonel Lyeno,1,Personnage suiveur
2155,Amulette de Jiva,1,Amulette
2152,Colonel Lyeno,1,Personnage suiveur
2154,Bague De Sendar,1,Anneau
2135,Chèque de la Taverne du Bwork,1,Alignement
2132,Houé Dapyus,1,Personnage suiveur
2136,Chèque de la Taverne de Djaul,1,Alignement
2159,Parchemin de Courage,1,Objet de dons
2141,Poumon des plaines,1,Alignement
2150,Graine de Scorbute,66,Graine
2149,Badge d'Oni Tnec,1,Alignement
2153,Badge de Lyeno,1,Alignement
2138,Chèque de la Taverne Atolmond,1,Alignement
2131,Decret de la taxe 51-11b,1,Alignement
2177,Broche de Danathor,1,Alignement
2163,Armistice,1,Roleplay Buffs
2172,Liste d'échantillons à trouver,1,Alignement
2171,Rapport de Raaga,1,Alignement
2175,Menace de l'intendant,1,Alignement
2187,Pichon Eud'Compet,1,Poisson
2165,Echantillon de lave,1,Alignement
2181,Compte-rendu interrogatoire,1,Alignement
2167,Echantillon de lave,1,Alignement
2179,Dent de Dragodinde,66,Os
2166,Echantillon de lave,1,Alignement
2173,Les Secrets du langage écureuil,1,Document
2182,Carte d'un enquêteur,1,Alignement
2176,Adresse de Rimaraf,1,Alignement
2161,Parchemin de Souplesse,1,Objet de dons
2168,Début de rapport,1,Alignement
2178,Formulaire d'enquête n°36,1,Objet de mission
2162,Parchemin de Raideur,1,Objet de dons
2189,Certificat de bon vote,1,Alignement
2180,Compte-rendu interrogatoire,1,Alignement
2169,Raaga,1,Personnage suiveur
2174,Laissez-passer pour les salles d'interrogatoire,1,Alignement
2164,Echantillon de lave,1,Alignement
2160,Parchemin Décourageant,1,Objet de dons
2191,Certificat de mauvais vote,1,Alignement
2195,Dent,1,Alignement
2206,Aubaine,1,Bénédiction
2215,Xélor attitude,1,Roleplay Buffs
2199,Parchemin de Stupidité,1,Objet de dons
2190,Formulaire d'enquête n°33,1,Objet de mission
2196,Connaissance,1,Bénédiction
2203,Parchemin de Modération,1,Objet de dons
2218,Féca attitude,1,Roleplay Buffs
2198,Parchemin de Connaissance,1,Objet de dons
2205,Changement d'ordre,1,Divers
2200,Menace de Satirev Refibrom,1,Alignement
2214,Iop attitude,1,Roleplay Buffs
2208,Guigne,1,Malédiction
2201,Sérénité,1,Bénédiction
2197,La Force Divorce,1,Objet de dons
2193,Touffe de cheveux de Puja,1,Alignement
2194,Pense-bête,1,Alignement
2202,Sénilité,1,Malédiction
2209,Parchemin d'Aubaine,1,Objet de dons
2210,Parchemin de Guigne,1,Objet de dons
2204,Parchemin de Sénilité,1,Objet de dons
2216,Sadida attitude,1,Roleplay Buffs
2192,Documents volés,1,Alignement
2246,Couronne Brisée du Tofu Royal,120,Ressources diverses
2235,Brâkmar Attitude,1,Roleplay Buffs
2228,Osamodas attitude,1,Roleplay Buffs
2226,Sram attitude,1,Roleplay Buffs
2240,Petite Fée d'Artifice Rouge,1,Fée d'artifice
2234,Bonta Attitude,1,Roleplay Buffs
2241,Gelée Menthe Royale,60,Gelée
2233,La Croqueuse,28,Ceinture
2248,Poil d'Ouginak,51,Poil
2245,Pince de Scorbute,66,Os
2249,Dent de Garglyphe,36,Os
2220,Eniripsa attitude,1,Roleplay Buffs
2224,Sacrieur attitude,1,Roleplay Buffs
2232,Crâ attitude,1,Roleplay Buffs
2222,Enutrof attitude,1,Roleplay Buffs
2242,Gelée Fraise Royale,60,Gelée
2247,Plume de Tofu Royal,120,Plume
2230,Ecaflip attitude,1,Roleplay Buffs
2263,Bâton renifleur de Sang,1,Objet de mission
2262,Description de l'assassin,1,Alignement
2253,Fleur de Gloutovore,100,Fleur
2257,Morceau de mur d'égout,1,Divers
2271,Cuir Violet de Mégabwork,86,Cuir
2250,Bois de Tronknyde,39,Bois
2278,Tissu Invisible,23,Étoffe
2252,Dent en Or de Craqueleur,61,Os
2275,Cuir de Porkass,46,Cuir
2274,Bougie du Mineur Sombre,24,Ressources diverses
2260,Carte d'un brâkmarien,1,Alignement
2266,Lait de Cochon de Lait,43,Liquide
2255,Rapport de l'espion,1,Alignement
2265,Description d'un Bontarien,1,Alignement
2259,Pic de Lance de Gobet,40,Ressources diverses
2264,Canine de Gobelin,40,Os
2269,Œil de Larve bleue,13,Alignement
2270,Grappe d'Œufs de larve,13,Alignement
2261,Esprit Renifleur,1,Malédiction
2254,Feuille de Fourbasse,100,Plante
2267,Dragolait,100,Ressources diverses
2272,Larve Dorée,1,Personnage suiveur
2273,Tissu Pourpre,86,Étoffe
2268,Scalp de Bwork Archer,43,Ressources diverses
2277,Linceul,46,Étoffe
2256,Carcasse de rat d'égouts,1,Divers
2279,Canine Vampiresque,35,Os
2251,Méga Pierre du Craqueleur,65,Pierre brute
2290,Carapace de Scarafeuille Blanc,38,Carapace
2309,Bougie Rouge,1,Divers
2283,Œil de Kwoan,35,Œil
2303,Carapace vide de Crabe,46,Carapace
