idk,min,max,exo,stat_id,rune_stat_name,rune_weight,rune_stats,item_id
9175,-100,-100,False,5,Force,1.0,1,917
9174,41,60,False,7,Vitalité,0.2,5,917
9178,41,50,False,11,Chance,1.0,1,917
9177,41,50,False,13,Agilité,1.0,1,917
9176,-100,-100,False,15,Intelligence,1.0,1,917
9180,7,10,False,19,% Critique,10.0,1,917
9181,2,2,False,21,Portée,51.0,1,917
9179,11,15,False,47,Prospection,3.0,1,917
8978,51,70,False,7,Vitalité,0.2,5,912
8980,16,20,False,9,Sagesse,3.0,1,912
8979,41,50,False,13,Agilité,1.0,1,912
8984,2,3,False,17,Dommages,20.0,1,912
8985,2,2,False,27,Invocations,30.0,1,912
8983,2,3,False,35,% Résistance Feu,6.0,1,912
8981,2,3,False,37,% Résistance Eau,6.0,1,912
8982,2,3,False,39,% Résistance Air,6.0,1,912
9735,31,40,False,7,Vitalité,0.2,5,910
9737,21,30,False,9,Sagesse,3.0,1,910
9736,31,40,False,13,Agilité,1.0,1,910
9738,2,3,False,17,Dommages,20.0,1,910
9740,3,4,False,19,% Critique,10.0,1,910
9739,1,1,False,27,Invocations,30.0,1,910
13233,-1,-1,False,23,PM,90.0,1,911
39390,-40,-40,False,5,Force,1.0,1,919
39389,16,20,False,7,Vitalité,0.2,5,919
39392,7,10,False,9,Sagesse,3.0,1,919
39391,41,50,False,15,Intelligence,1.0,1,919
39393,1,1,False,27,Invocations,30.0,1,919
39394,-200,-200,False,45,Initiative,0.1,10,919
12317,81,120,False,7,Vitalité,0.2,5,955
12318,7,10,False,49,Soins,10.0,1,955
39195,31,40,False,5,Force,1.0,1,928
39196,1,1,False,21,Portée,51.0,1,928
12970,-1,-10,False,5,Force,1.0,1,924
12968,21,25,False,7,Vitalité,0.2,5,924
12969,21,25,False,13,Agilité,1.0,1,924
12694,31,40,False,7,Vitalité,0.2,5,957
12695,11,15,False,25,Puissance,2.0,1,957
12696,4,5,False,69,Tacle,4.0,1,957
12002,1,1,False,3,PA,100.0,1,948
12004,-1,-300,False,5,Force,1.0,1,948
12005,1,30,False,7,Vitalité,0.2,5,948
12006,-1,-300,False,11,Chance,1.0,1,948
12007,-1,-300,False,13,Agilité,1.0,1,948
12003,-1,-300,False,15,Intelligence,1.0,1,948
13215,1,1,False,55,Résistance Feu,2.0,1,942
13213,1,1,False,57,Résistance Eau,2.0,1,942
13214,1,1,False,59,Résistance Air,2.0,1,942
38596,41,60,False,5,Force,1.0,1,923
38595,71,100,False,7,Vitalité,0.2,5,923
38598,21,25,False,9,Sagesse,3.0,1,923
38597,-60,-60,False,15,Intelligence,1.0,1,923
38600,3,4,False,19,% Critique,10.0,1,923
38599,11,15,False,25,Puissance,2.0,1,923
38602,4,5,False,83,Dommages Terre,5.0,1,923
38601,4,5,False,91,Dommages Neutre,5.0,1,923
13260,1,1,False,53,Résistance Terre,2.0,1,940
13259,1,1,False,61,Résistance Neutre,2.0,1,940
12183,16,20,False,11,Chance,1.0,1,909
12185,-1,-1,False,21,Portée,51.0,1,909
12184,1,1,False,23,PM,90.0,1,909
12186,-10,-10,False,69,Tacle,4.0,1,909
38187,41,50,False,5,Force,1.0,1,927
38186,-50,-50,False,7,Vitalité,0.2,5,927
38188,41,50,False,15,Intelligence,1.0,1,927
38190,7,10,False,19,% Critique,10.0,1,927
38189,21,30,False,25,Puissance,2.0,1,927
38191,7,10,False,79,Dommages critiques,5.0,1,927
12860,21,25,False,7,Vitalité,0.2,5,947
12861,11,15,False,13,Agilité,1.0,1,947
12862,2,3,False,69,Tacle,4.0,1,947
13168,6,10,False,7,Vitalité,0.2,5,937
13169,5,7,False,11,Chance,1.0,1,937
12885,21,30,False,7,Vitalité,0.2,5,934
12886,2,3,False,67,Fuite,4.0,1,934
12252,-50,-50,False,7,Vitalité,0.2,5,916
39323,31,40,False,7,Vitalité,0.2,5,900
39325,11,15,False,9,Sagesse,3.0,1,900
39324,-20,-20,False,15,Intelligence,1.0,1,900
39327,2,3,False,17,Dommages,20.0,1,900
39326,4,5,False,19,% Critique,10.0,1,900
11866,21,30,False,5,Force,1.0,1,905
11864,21,25,False,7,Vitalité,0.2,5,905
11865,21,25,False,13,Agilité,1.0,1,905
12734,31,40,False,7,Vitalité,0.2,5,954
12735,3,4,False,17,Dommages,20.0,1,954
13212,11,15,False,7,Vitalité,0.2,5,949
10507,1,1,False,3,PA,100.0,1,967
10505,21,25,False,7,Vitalité,0.2,5,967
10506,11,15,False,9,Sagesse,3.0,1,967
12359,41,60,False,7,Vitalité,0.2,5,952
12361,2,3,False,17,Dommages,20.0,1,952
12360,16,20,False,25,Puissance,2.0,1,952
12795,3,3,False,53,Résistance Terre,2.0,1,976
12798,3,3,False,55,Résistance Feu,2.0,1,976
12796,3,3,False,57,Résistance Eau,2.0,1,976
12797,3,3,False,59,Résistance Air,2.0,1,976
12794,3,3,False,61,Résistance Neutre,2.0,1,976
10099,71,100,False,7,Vitalité,0.2,5,971
10102,1,1,False,21,Portée,51.0,1,971
10100,21,25,False,25,Puissance,2.0,1,971
10101,5,7,False,69,Tacle,4.0,1,971
10172,-30,-30,False,5,Force,1.0,1,969
10171,71,100,False,7,Vitalité,0.2,5,969
10175,-30,-30,False,11,Chance,1.0,1,969
10174,30,31,False,13,Agilité,1.0,1,969
10173,30,31,False,15,Intelligence,1.0,1,969
10178,2,3,False,19,% Critique,10.0,1,969
10179,-1,-1,False,21,Portée,51.0,1,969
10177,7,10,False,31,Esquive PM,7.0,1,969
10176,7,10,False,69,Tacle,4.0,1,969
12269,-100,-100,False,5,Force,1.0,1,953
12272,-100,-100,False,11,Chance,1.0,1,953
12271,71,100,False,13,Agilité,1.0,1,953
12270,-100,-100,False,15,Intelligence,1.0,1,953
12273,1,1,False,23,PM,90.0,1,953
574,301,350,False,7,Vitalité,0.2,5,958
575,31,40,False,9,Sagesse,3.0,1,958
585,4,5,False,19,% Critique,10.0,1,958
581,4,5,False,33,% Résistance Terre,6.0,1,958
583,4,5,False,35,% Résistance Feu,6.0,1,958
582,4,5,False,37,% Résistance Eau,6.0,1,958
586,4,5,False,39,% Résistance Air,6.0,1,958
584,4,5,False,41,% Résistance Neutre,6.0,1,958
578,7,10,False,83,Dommages Terre,5.0,1,958
576,7,10,False,85,Dommages Feu,5.0,1,958
579,7,10,False,87,Dommages Eau,5.0,1,958
577,7,10,False,89,Dommages Air,5.0,1,958
580,7,10,False,91,Dommages Neutre,5.0,1,958
12395,2,2,False,21,Portée,51.0,1,956
13211,3,5,False,9,Sagesse,3.0,1,941
12799,26,30,False,7,Vitalité,0.2,5,1019
12800,7,10,False,67,Fuite,4.0,1,1019
12565,1,1,False,3,PA,100.0,1,968
12566,1,30,False,7,Vitalité,0.2,5,968
12567,1,30,False,9,Sagesse,3.0,1,968
12568,1,3,False,17,Dommages,20.0,1,968
38862,21,30,False,5,Force,1.0,1,970
38861,71,100,False,7,Vitalité,0.2,5,970
38866,16,20,False,9,Sagesse,3.0,1,970
38864,21,30,False,11,Chance,1.0,1,970
38865,-30,-30,False,13,Agilité,1.0,1,970
38863,-30,-30,False,15,Intelligence,1.0,1,970
38867,11,15,False,25,Puissance,2.0,1,970
38868,7,10,False,69,Tacle,4.0,1,970
39382,20,20,False,5,Force,1.0,1,1041
39381,15,15,False,7,Vitalité,0.2,5,1041
39383,-20,-20,False,13,Agilité,1.0,1,1041
39212,41,60,False,7,Vitalité,0.2,5,1045
39214,11,15,False,9,Sagesse,3.0,1,1045
39213,-60,-60,False,13,Agilité,1.0,1,1045
39215,2,3,False,17,Dommages,20.0,1,1045
39216,4,5,False,49,Soins,10.0,1,1045
39218,7,10,False,77,Résistance Poussée,2.0,1,1045
39217,7,10,False,81,Résistance Critiques,2.0,1,1045
38925,26,35,False,11,Chance,1.0,1,1035
38926,31,40,False,13,Agilité,1.0,1,1035
38927,2,3,False,19,% Critique,10.0,1,1035
38930,2,3,False,67,Fuite,4.0,1,1035
38928,2,3,False,87,Dommages Eau,5.0,1,1035
38929,2,3,False,89,Dommages Air,5.0,1,1035
39103,31,40,False,5,Force,1.0,1,1049
39102,41,60,False,7,Vitalité,0.2,5,1049
39105,16,20,False,11,Chance,1.0,1,1049
39104,-40,-40,False,15,Intelligence,1.0,1,1049
39109,7,10,False,49,Soins,10.0,1,1049
39107,2,3,False,83,Dommages Terre,5.0,1,1049
39108,2,3,False,87,Dommages Eau,5.0,1,1049
39106,2,3,False,91,Dommages Neutre,5.0,1,1049
38502,21,30,False,7,Vitalité,0.2,5,1040
38504,11,15,False,9,Sagesse,3.0,1,1040
38503,41,50,False,13,Agilité,1.0,1,1040
38505,2,2,False,19,% Critique,10.0,1,1040
38506,1,1,False,23,PM,90.0,1,1040
38508,2,3,False,89,Dommages Air,5.0,1,1040
38507,2,3,False,91,Dommages Neutre,5.0,1,1040
39552,-25,-25,False,7,Vitalité,0.2,5,1030
39553,21,25,False,11,Chance,1.0,1,1030
39554,21,25,False,13,Agilité,1.0,1,1030
38713,-35,-35,False,5,Force,1.0,1,1039
38712,51,70,False,7,Vitalité,0.2,5,1039
38716,11,15,False,9,Sagesse,3.0,1,1039
38715,51,70,False,13,Agilité,1.0,1,1039
38714,-35,-35,False,15,Intelligence,1.0,1,1039
38717,4,5,False,19,% Critique,10.0,1,1039
38718,4,5,False,67,Fuite,4.0,1,1039
38719,7,10,False,79,Dommages critiques,5.0,1,1039
12781,31,35,False,7,Vitalité,0.2,5,1021
12780,51,100,False,45,Initiative,0.1,10,1021
39139,21,30,False,5,Force,1.0,1,1075
39138,21,30,False,7,Vitalité,0.2,5,1075
39140,16,20,False,11,Chance,1.0,1,1075
39141,2,3,False,17,Dommages,20.0,1,1075
39142,4,5,False,69,Tacle,4.0,1,1075
39464,21,30,False,5,Force,1.0,1,1104
39465,21,30,False,15,Intelligence,1.0,1,1104
39286,31,40,False,7,Vitalité,0.2,5,1031
39287,31,40,False,13,Agilité,1.0,1,1031
39289,4,5,False,67,Fuite,4.0,1,1031
39288,5,5,False,89,Dommages Air,5.0,1,1031
39578,16,20,False,5,Force,1.0,1,1063
39577,16,20,False,7,Vitalité,0.2,5,1063
39579,7,10,False,11,Chance,1.0,1,1063
39580,4,5,False,25,Puissance,2.0,1,1063
12913,11,15,False,15,Intelligence,1.0,1,1087
39069,31,40,False,7,Vitalité,0.2,5,1079
39071,7,10,False,9,Sagesse,3.0,1,1079
39070,31,40,False,15,Intelligence,1.0,1,1079
39072,2,3,False,19,% Critique,10.0,1,1079
39073,151,200,False,45,Initiative,0.1,10,1079
39682,21,25,False,7,Vitalité,0.2,5,1059
39683,11,15,False,15,Intelligence,1.0,1,1059
39385,-30,-30,False,5,Force,1.0,1,1058
39384,31,40,False,7,Vitalité,0.2,5,1058
39387,11,15,False,9,Sagesse,3.0,1,1058
39386,21,30,False,15,Intelligence,1.0,1,1058
39388,2,3,False,19,% Critique,10.0,1,1058
38761,41,50,False,5,Force,1.0,1,1053
38760,-50,-50,False,7,Vitalité,0.2,5,1053
38762,41,50,False,15,Intelligence,1.0,1,1053
38763,3,4,False,19,% Critique,10.0,1,1053
38765,2,3,False,83,Dommages Terre,5.0,1,1053
38766,2,3,False,87,Dommages Eau,5.0,1,1053
38764,2,3,False,91,Dommages Neutre,5.0,1,1053
39573,16,20,False,5,Force,1.0,1,1095
39572,21,30,False,7,Vitalité,0.2,5,1095
39574,-40,-40,False,11,Chance,1.0,1,1095
39575,16,20,False,13,Agilité,1.0,1,1095
39576,2,2,False,19,% Critique,10.0,1,1095
38540,41,80,False,5,Force,1.0,1,1085
38539,31,50,False,7,Vitalité,0.2,5,1085
38541,16,25,False,9,Sagesse,3.0,1,1085
38542,-1,-2,False,21,Portée,51.0,1,1085
38451,-50,-50,False,7,Vitalité,0.2,5,1084
38454,21,30,False,9,Sagesse,3.0,1,1084
38453,36,45,False,11,Chance,1.0,1,1084
38452,46,55,False,15,Intelligence,1.0,1,1084
38455,4,5,False,19,% Critique,10.0,1,1084
38456,301,350,False,45,Initiative,0.1,10,1084
39206,21,30,False,5,Force,1.0,1,1071
39205,31,40,False,7,Vitalité,0.2,5,1071
39209,7,10,False,9,Sagesse,3.0,1,1071
39207,-20,-20,False,11,Chance,1.0,1,1071
39208,16,20,False,13,Agilité,1.0,1,1071
39211,2,3,False,69,Tacle,4.0,1,1071
39210,4,5,False,91,Dommages Neutre,5.0,1,1071
39466,36,45,False,7,Vitalité,0.2,5,1067
39467,21,30,False,15,Intelligence,1.0,1,1067
39468,4,6,False,49,Soins,10.0,1,1067
10870,11,20,False,7,Vitalité,0.2,5,1088
10866,5,7,False,83,Dommages Terre,5.0,1,1088
10868,5,7,False,85,Dommages Feu,5.0,1,1088
10867,5,7,False,87,Dommages Eau,5.0,1,1088
10869,5,7,False,89,Dommages Air,5.0,1,1088
10865,5,7,False,91,Dommages Neutre,5.0,1,1088
39258,41,60,False,7,Vitalité,0.2,5,1029
39259,-50,-50,False,11,Chance,1.0,1,1029
39260,31,40,False,13,Agilité,1.0,1,1029
39261,7,10,False,67,Fuite,4.0,1,1029
39262,7,10,False,75,Dommages Poussée,5.0,1,1029
39003,-60,-60,False,5,Force,1.0,1,1054
39005,41,60,False,13,Agilité,1.0,1,1054
39004,-60,-60,False,15,Intelligence,1.0,1,1054
39006,1,1,False,23,PM,90.0,1,1054
39007,4,6,False,89,Dommages Air,5.0,1,1054
38917,31,40,False,15,Intelligence,1.0,1,1124
38921,3,3,False,33,% Résistance Terre,6.0,1,1124
38922,3,3,False,35,% Résistance Feu,6.0,1,1124
38923,3,3,False,37,% Résistance Eau,6.0,1,1124
38924,3,3,False,39,% Résistance Air,6.0,1,1124
38920,3,3,False,41,% Résistance Neutre,6.0,1,1124
38918,-10,-10,False,49,Soins,10.0,1,1124
38919,-10,-10,False,67,Fuite,4.0,1,1124
39380,21,30,False,13,Agilité,1.0,1,1147
39379,26,35,False,15,Intelligence,1.0,1,1147
39101,1,1,False,3,PA,100.0,1,1132
39098,61,90,False,7,Vitalité,0.2,5,1132
39100,16,20,False,9,Sagesse,3.0,1,1132
39099,-90,-90,False,15,Intelligence,1.0,1,1132
39095,11,15,False,9,Sagesse,3.0,1,1157
39094,41,50,False,11,Chance,1.0,1,1157
39096,1,1,False,21,Portée,51.0,1,1157
39097,-5,-5,False,69,Tacle,4.0,1,1157
39191,36,45,False,7,Vitalité,0.2,5,1136
39192,36,45,False,15,Intelligence,1.0,1,1136
39193,4,5,False,69,Tacle,4.0,1,1136
39194,4,5,False,73,Retrait PM,7.0,1,1136
39143,26,35,False,5,Force,1.0,1,1116
39146,-30,-30,False,9,Sagesse,3.0,1,1116
39145,41,50,False,13,Agilité,1.0,1,1116
39144,26,35,False,15,Intelligence,1.0,1,1116
38970,-60,-60,False,7,Vitalité,0.2,5,1140
38973,16,20,False,9,Sagesse,3.0,1,1140
38972,16,20,False,11,Chance,1.0,1,1140
38971,31,40,False,15,Intelligence,1.0,1,1140
38974,1,1,False,21,Portée,51.0,1,1140
39406,21,30,False,7,Vitalité,0.2,5,1120
39408,-50,-50,False,11,Chance,1.0,1,1120
39409,21,25,False,13,Agilité,1.0,1,1120
39407,21,25,False,15,Intelligence,1.0,1,1120
39410,2,3,False,19,% Critique,10.0,1,1120
39336,31,40,False,5,Force,1.0,1,1151
39335,31,40,False,7,Vitalité,0.2,5,1151
39337,-40,-40,False,11,Chance,1.0,1,1151
39339,2,2,False,17,Dommages,20.0,1,1151
39338,2,2,False,19,% Critique,10.0,1,1151
39340,3,4,False,69,Tacle,4.0,1,1151
39333,16,20,False,5,Force,1.0,1,1112
39332,16,20,False,7,Vitalité,0.2,5,1112
39334,1,1,False,21,Portée,51.0,1,1112
38648,26,35,False,5,Force,1.0,1,1146
38647,41,60,False,7,Vitalité,0.2,5,1146
38650,-35,-35,False,13,Agilité,1.0,1,1146
38649,46,65,False,15,Intelligence,1.0,1,1146
38651,2,3,False,35,% Résistance Feu,6.0,1,1146
38652,2,3,False,37,% Résistance Eau,6.0,1,1146
38653,2,3,False,39,% Résistance Air,6.0,1,1146
39053,31,40,False,5,Force,1.0,1,1131
39052,31,40,False,7,Vitalité,0.2,5,1131
39054,31,40,False,15,Intelligence,1.0,1,1131
39055,2,3,False,19,% Critique,10.0,1,1131
38631,41,50,False,5,Force,1.0,1,1128
38630,41,60,False,7,Vitalité,0.2,5,1128
38632,-50,-50,False,11,Chance,1.0,1,1128
38633,41,50,False,13,Agilité,1.0,1,1128
38635,4,5,False,17,Dommages,20.0,1,1128
38634,4,5,False,19,% Critique,10.0,1,1128
38665,31,40,False,5,Force,1.0,1,1083
38664,61,80,False,7,Vitalité,0.2,5,1083
38667,-40,-40,False,11,Chance,1.0,1,1083
38666,31,40,False,15,Intelligence,1.0,1,1083
38668,1,1,False,27,Invocations,30.0,1,1083
38670,7,10,False,77,Résistance Poussée,2.0,1,1083
38669,7,10,False,81,Résistance Critiques,2.0,1,1083
38854,-75,-75,False,5,Force,1.0,1,1162
38853,31,40,False,7,Vitalité,0.2,5,1162
38855,51,70,False,15,Intelligence,1.0,1,1162
38856,2,3,False,19,% Critique,10.0,1,1162
38860,2,3,False,35,% Résistance Feu,6.0,1,1162
38859,4,5,False,67,Fuite,4.0,1,1162
38858,4,5,False,85,Dommages Feu,5.0,1,1162
38857,4,5,False,91,Dommages Neutre,5.0,1,1162
10770,21,30,False,5,Force,1.0,1,1331
10774,4,5,False,19,% Critique,10.0,1,1331
10771,7,10,False,25,Puissance,2.0,1,1331
10773,7,10,False,79,Dommages critiques,5.0,1,1331
10772,3,3,False,83,Dommages Terre,5.0,1,1331
39762,3,4,False,11,Chance,1.0,1,1356
39197,36,45,False,7,Vitalité,0.2,5,1372
39198,-50,-50,False,15,Intelligence,1.0,1,1372
39199,1,1,False,23,PM,90.0,1,1372
39716,5,7,False,5,Force,1.0,1,1366
39715,11,15,False,7,Vitalité,0.2,5,1366
39717,5,7,False,15,Intelligence,1.0,1,1366
39253,31,40,False,7,Vitalité,0.2,5,1353
39255,7,10,False,9,Sagesse,3.0,1,1353
39254,21,25,False,15,Intelligence,1.0,1,1353
39256,2,3,False,19,% Critique,10.0,1,1353
39257,4,5,False,85,Dommages Feu,5.0,1,1353
39124,5,5,False,9,Sagesse,3.0,1,1354
39123,-1,-30,False,13,Agilité,1.0,1,1354
39126,1,3,False,53,Résistance Terre,2.0,1,1354
39125,1,3,False,61,Résistance Neutre,2.0,1,1354
39456,21,30,False,7,Vitalité,0.2,5,1364
39459,16,20,False,9,Sagesse,3.0,1,1364
39458,21,30,False,13,Agilité,1.0,1,1364
39457,-30,-30,False,15,Intelligence,1.0,1,1364
39460,2,2,False,19,% Critique,10.0,1,1364
39132,-60,-60,False,7,Vitalité,0.2,5,1360
39134,21,30,False,11,Chance,1.0,1,1360
39133,31,40,False,15,Intelligence,1.0,1,1360
39137,5,7,False,49,Soins,10.0,1,1360
39135,2,3,False,85,Dommages Feu,5.0,1,1360
39136,5,7,False,87,Dommages Eau,5.0,1,1360
38870,16,20,False,5,Force,1.0,1,1359
38869,21,30,False,7,Vitalité,0.2,5,1359
38872,-30,-30,False,11,Chance,1.0,1,1359
38873,16,20,False,13,Agilité,1.0,1,1359
38871,21,30,False,15,Intelligence,1.0,1,1359
38874,4,5,False,19,% Critique,10.0,1,1359
38876,4,5,False,67,Fuite,4.0,1,1359
38875,4,5,False,85,Dommages Feu,5.0,1,1359
39267,16,20,False,5,Force,1.0,1,1371
39268,16,20,False,11,Chance,1.0,1,1371
39270,2,2,False,33,% Résistance Terre,6.0,1,1371
39271,2,2,False,37,% Résistance Eau,6.0,1,1371
39269,2,2,False,41,% Résistance Neutre,6.0,1,1371
39617,21,25,False,7,Vitalité,0.2,5,1365
39618,16,20,False,15,Intelligence,1.0,1,1365
39619,2,2,False,85,Dommages Feu,5.0,1,1365
39043,31,40,False,7,Vitalité,0.2,5,1352
39045,-30,-30,False,13,Agilité,1.0,1,1352
39044,-30,-30,False,15,Intelligence,1.0,1,1352
39047,4,5,False,19,% Critique,10.0,1,1352
39046,21,30,False,25,Puissance,2.0,1,1352
39051,2,3,False,67,Fuite,4.0,1,1352
39049,4,5,False,83,Dommages Terre,5.0,1,1352
39050,4,5,False,87,Dommages Eau,5.0,1,1352
39048,4,5,False,91,Dommages Neutre,5.0,1,1352
39446,21,30,False,5,Force,1.0,1,1374
39445,31,40,False,7,Vitalité,0.2,5,1374
39447,-30,-30,False,13,Agilité,1.0,1,1374
39448,-4,-4,False,19,% Critique,10.0,1,1374
39449,1,1,False,27,Invocations,30.0,1,1374
39451,4,4,False,83,Dommages Terre,5.0,1,1374
39450,4,4,False,91,Dommages Neutre,5.0,1,1374
38749,41,60,False,7,Vitalité,0.2,5,1362
38750,31,40,False,15,Intelligence,1.0,1,1362
38751,4,5,False,19,% Critique,10.0,1,1362
38752,1,1,False,27,Invocations,30.0,1,1362
38753,7,10,False,49,Soins,10.0,1,1362
39681,21,25,False,5,Force,1.0,1,1375
39368,16,20,False,5,Force,1.0,1,1376
39367,41,60,False,7,Vitalité,0.2,5,1376
39369,16,20,False,11,Chance,1.0,1,1376
39370,-80,-80,False,13,Agilité,1.0,1,1376
39371,1,1,False,21,Portée,51.0,1,1376
39587,-11,-20,False,5,Force,1.0,1,1377
39588,11,30,False,11,Chance,1.0,1,1377
39690,16,20,False,7,Vitalité,0.2,5,1350
39691,11,15,False,11,Chance,1.0,1,1350
39614,6,10,False,7,Vitalité,0.2,5,1370
39615,16,20,False,11,Chance,1.0,1,1370
39616,2,2,False,19,% Critique,10.0,1,1370
39489,31,40,False,7,Vitalité,0.2,5,1378
39490,21,30,False,13,Agilité,1.0,1,1378
39491,3,3,False,89,Dommages Air,5.0,1,1378
39201,-20,-20,False,5,Force,1.0,1,1361
39200,31,40,False,7,Vitalité,0.2,5,1361
39203,11,15,False,9,Sagesse,3.0,1,1361
39202,16,20,False,11,Chance,1.0,1,1361
39204,1,1,False,21,Portée,51.0,1,1361
39452,21,30,False,7,Vitalité,0.2,5,1373
39453,21,30,False,15,Intelligence,1.0,1,1373
39454,2,2,False,19,% Critique,10.0,1,1373
39455,2,2,False,67,Fuite,4.0,1,1373
39677,2,2,False,83,Dommages Terre,5.0,1,1399
39678,2,2,False,85,Dommages Feu,5.0,1,1399
39679,2,2,False,87,Dommages Eau,5.0,1,1399
39680,2,2,False,89,Dommages Air,5.0,1,1399
39676,2,2,False,91,Dommages Neutre,5.0,1,1399
39283,21,30,False,13,Agilité,1.0,1,1355
39282,21,30,False,15,Intelligence,1.0,1,1355
39284,2,2,False,19,% Critique,10.0,1,1355
39285,4,6,False,49,Soins,10.0,1,1355
39373,-20,-20,False,5,Force,1.0,1,1357
39372,21,30,False,7,Vitalité,0.2,5,1357
39377,7,10,False,9,Sagesse,3.0,1,1357
39375,-20,-20,False,11,Chance,1.0,1,1357
39376,21,30,False,13,Agilité,1.0,1,1357
39374,-20,-20,False,15,Intelligence,1.0,1,1357
39378,1,1,False,21,Portée,51.0,1,1357
39277,21,30,False,5,Force,1.0,1,1363
39276,41,60,False,7,Vitalité,0.2,5,1363
39279,16,20,False,9,Sagesse,3.0,1,1363
39278,-30,-30,False,11,Chance,1.0,1,1363
39280,7,10,False,25,Puissance,2.0,1,1363
39281,2,3,False,69,Tacle,4.0,1,1363
39461,31,40,False,7,Vitalité,0.2,5,1351
39462,21,30,False,11,Chance,1.0,1,1351
39463,4,5,False,67,Fuite,4.0,1,1351
39362,31,40,False,7,Vitalité,0.2,5,1379
39365,7,10,False,9,Sagesse,3.0,1,1379
39364,31,40,False,13,Agilité,1.0,1,1379
39363,-40,-40,False,15,Intelligence,1.0,1,1379
39366,2,3,False,19,% Critique,10.0,1,1379
39474,11,20,False,7,Vitalité,0.2,5,1368
39475,31,40,False,11,Chance,1.0,1,1368
39476,3,4,False,87,Dommages Eau,5.0,1,1368
39402,31,40,False,13,Agilité,1.0,1,1369
39403,2,3,False,19,% Critique,10.0,1,1369
39405,4,5,False,67,Fuite,4.0,1,1369
39404,-5,-5,False,69,Tacle,4.0,1,1369
39581,31,40,False,5,Force,1.0,1,1403
39582,-40,-40,False,15,Intelligence,1.0,1,1403
39583,4,5,False,69,Tacle,4.0,1,1403
39584,5,7,False,75,Dommages Poussée,5.0,1,1403
39273,16,20,False,13,Agilité,1.0,1,1367
39272,21,30,False,15,Intelligence,1.0,1,1367
39275,2,2,False,33,% Résistance Terre,6.0,1,1367
39274,2,2,False,41,% Résistance Neutre,6.0,1,1367
38996,11,15,False,9,Sagesse,3.0,1,1393
38995,21,30,False,15,Intelligence,1.0,1,1393
38997,1,1,False,21,Portée,51.0,1,1393
38998,4,5,False,71,Retrait PA,7.0,1,1393
38961,21,30,False,5,Force,1.0,1,1383
38960,21,30,False,7,Vitalité,0.2,5,1383
38962,21,30,False,11,Chance,1.0,1,1383
38963,21,30,False,13,Agilité,1.0,1,1383
38964,11,15,False,25,Puissance,2.0,1,1383
38969,-300,-300,False,45,Initiative,0.1,10,1383
38966,2,2,False,83,Dommages Terre,5.0,1,1383
38967,2,2,False,87,Dommages Eau,5.0,1,1383
38968,2,2,False,89,Dommages Air,5.0,1,1383
38965,2,2,False,91,Dommages Neutre,5.0,1,1383
39568,31,40,False,7,Vitalité,0.2,5,1426
39570,21,30,False,11,Chance,1.0,1,1426
39569,-30,-30,False,15,Intelligence,1.0,1,1426
39571,4,5,False,69,Tacle,4.0,1,1426
39359,21,30,False,5,Force,1.0,1,1404
39358,41,60,False,7,Vitalité,0.2,5,1404
39360,-30,-30,False,13,Agilité,1.0,1,1404
39361,1,1,False,27,Invocations,30.0,1,1404
39596,21,30,False,5,Force,1.0,1,1432
39595,-50,-50,False,7,Vitalité,0.2,5,1432
39597,-30,-30,False,15,Intelligence,1.0,1,1432
39598,1,1,False,21,Portée,51.0,1,1432
39599,-15,-15,False,49,Soins,10.0,1,1432
38838,41,60,False,7,Vitalité,0.2,5,1433
38839,41,60,False,11,Chance,1.0,1,1433
38840,1,1,False,27,Invocations,30.0,1,1433
38843,4,5,False,69,Tacle,4.0,1,1433
38842,2,3,False,87,Dommages Eau,5.0,1,1433
38841,2,3,False,91,Dommages Neutre,5.0,1,1433
38953,41,60,False,7,Vitalité,0.2,5,1427
38954,41,50,False,11,Chance,1.0,1,1427
38955,-40,-40,False,13,Agilité,1.0,1,1427
38956,4,5,False,19,% Critique,10.0,1,1427
38958,4,5,False,47,Prospection,3.0,1,1427
38959,5,7,False,79,Dommages critiques,5.0,1,1427
38957,2,3,False,87,Dommages Eau,5.0,1,1427
39088,-50,-50,False,7,Vitalité,0.2,5,1436
39091,16,20,False,9,Sagesse,3.0,1,1436
39089,31,40,False,11,Chance,1.0,1,1436
39090,21,30,False,13,Agilité,1.0,1,1436
39092,2,3,False,71,Retrait PA,7.0,1,1436
39093,2,3,False,73,Retrait PM,7.0,1,1436
38844,-30,-30,False,7,Vitalité,0.2,5,1431
38846,21,30,False,11,Chance,1.0,1,1431
38845,21,30,False,15,Intelligence,1.0,1,1431
38851,2,2,False,35,% Résistance Feu,6.0,1,1431
38852,2,2,False,37,% Résistance Eau,6.0,1,1431
38850,4,5,False,67,Fuite,4.0,1,1431
38849,4,5,False,69,Tacle,4.0,1,1431
38847,2,3,False,85,Dommages Feu,5.0,1,1431
38848,2,3,False,87,Dommages Eau,5.0,1,1431
38494,71,100,False,7,Vitalité,0.2,5,1435
38496,31,31,False,11,Chance,1.0,1,1435
38497,-60,-60,False,13,Agilité,1.0,1,1435
38495,41,60,False,15,Intelligence,1.0,1,1435
38500,301,400,False,45,Initiative,0.1,10,1435
38501,4,5,False,67,Fuite,4.0,1,1435
38498,7,10,False,85,Dommages Feu,5.0,1,1435
38499,4,5,False,87,Dommages Eau,5.0,1,1435
